global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33
43480.67762649803	n/a	1890569326.8594463	n/a	64369.12869039771	n/a	4143384728.3609815	n/a	42979.16128148321	n/a	1847208304.4597456	n/a	43017.8352966082	32310.16948295837	n/a	n/a	n/a	n/a	0.0895532053	0.0881024725	-0.0176193284	0.0043118201	-0.0310390733	-0.0011976446	-0.0393864726	-0.0008047405	-0.0543188458	-0.0125206	-0.0298895708	-0.000971201	0.0238951899	-0.0075116525	-0.0588106851	0.0687060657	-0.0300132765	0.0053716143	-0.0432855791	0.0259591881	-0.0182508045	0.0425564693	-0.0890070506	0.0411749263	-0.1049565058	0.03855151	-0.0315056543	0.0919002107	-0.0065762876	0.0111808691	-0.0184297768	0.0225384277	-0.0162638142	0.0251932279	-0.0505410693	0.0192077256	-0.0389081226	0.0704490598	-0.0968120034	0.0377495809	0.0041385238	-0.018544248	-0.0403505761	-0.1067040929	0.0354757132	-0.0012015615	0.0133113155	-0.0375035706	0.0368021287	-0.0132750035	0.095135931	-0.0568927384	0.0578231601	-0.0173732913	0.0088224579	-0.0361699859	0.0305173326	-0.0029234808	-0.0536917353	0.0477467323	-0.0515873028	0.0776270218	0.0088067028	-0.0275852506	-0.0057641017	-0.016279351	0.0182129905	0.0162881776	0.0550183462	-0.0310443116	-0.025815259	0.0161579337	0.0019414859	0.033062438	-0.0071711646	0.0455282599	-0.0500159011	0.012625347	-0.015592039	0.0224712277	-0.0218917805	0.0298267187	-0.0237204678	0.0457829625	-0.0142933066	0.0787594967	-0.0207955662	0.0288983015	-0.0175141847	0.080788873	-0.0393834905	0.0109974955	-0.0733880807	0.0596141749	-0.050039421	0.0935236285	-0.0128417734	0.0393172077	0.000400013	-0.0259283214	0.0323255919	0.048786123	-0.0821084705	0.0390525956	-0.0308098485	-0.0052136557	-0.0586046148	0.1026702979	-0.0379779039	-0.0296989503	0.0156919921	-0.0123767477	-0.0100962752	0.0272446474	-0.0343467468	-0.0065089617	-0.0155441946	0.0255971011	0.0040863612	0.0240462175	0.0058464656	0.0057291364	-0.0431891733	0.0247823976	-0.0169902997	0.0749550189	-0.0538523982	0.0425778715	-0.1092135851	0.0389714558	-0.0282981068	0.0939028878	-0.0045739371	0.0090674452	-0.0179998356	0.022974061	-0.0162848503	0.021416723	-0.0502152001	0.0157220624	-0.0277929622	0.077923675	-0.0816519165	0.0661828736	0.002705478	-0.0189316779	-0.0476917755	0.0989149894	-0.0484755376	0.0003450613	-0.0157240387	0.0448425226	-0.032416613	0.0051279742	-0.0740936731	0.0812318168	-0.0551725938	0.0003882643	-0.0061856877	0.0255117553	-0.0230061511	0.0224306351	-0.05621294	-0.0468064259	0.0507065986	-0.0640683355	-0.0454530329	0.025403793	0.0021256877	0.015948229	-0.0233430288	-0.0207906776	0.0531616724	0.0082826381	-0.0432082064	-0.0161580023	0.0008884487	0.0357535641	3.64108e-05	-0.0430185254	0.0458801874	-0.0153669929	0.0167799276	-0.0254358352	0.0155950821	-0.0315629154	0.0074746156	-0.0375744488	0.0439073561	-0.0639833621	0.0439421095	-0.0129734033	0.0548982689	-0.0639082308	0.0073486511	-0.0051803271	0.0418897214	-0.0956547707	0.0475175579	-0.0852726685	0.0176478862	-0.0290460114	-0.0025724673	0.0423690515	-0.0180225842	-0.0635242859	0.0620446786	-0.0436825269	-0.0094598417	0.0568568642	0.0532134521	-0.0940390728	0.0505035775	-0.0210639964	0.0269804625	0.001452605	0.007109243	0.0355696089	-0.038653514	0.0032343006	0.0070065384	0.0296251199	-0.0278232938	0.0332478066	0.0053225646	0.0069936004	-0.0082472866	0.0178668929	0.0089589327	-0.0150348506	0.0142676689	-0.0048291652	0.0182577445	-0.0191746226	0.004497519	-0.0096578168	0.0315061436	-0.0416651781	-0.0511789995	0.0330558166	-0.0189446741	0.0118653688	-0.0392437862	0.0825734306	-0.0165771864	0.0062072054	-0.0222438599	0.0790893762	-0.0051465964	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.000873786	n/a	n/a	7.63501973796e-07	-0.126172	n/a	0.015919373584	n/a	0.18738	n/a	n/a	0.0351112643999999	-0.00695187	n/a	4.83284964969e-05	n/a	0.00165793	n/a	2.7487318849e-06	n/a	0.00103697	n/a	1.0753067808999995e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43457.28849046068	-23.38913603734545	1888535922.943127	547.0516845734517	64479.15029407568	110.02160367797478	4157560822.646	12104.753275873354	43074.13267986241	94.9713983791953	1855380906.1223905	9019.56651009982	43104.67528680633	32527.392917232428	1.515427	35.08078	0.266590274	0.170802	0.0889253713	0.0756606614	0.027032288	-0.023108384	-0.0031126919	-0.0305752852	0.0105541546	0.0329403606	-0.0082752172	0.0338119015	-0.0313610331	-0.0136493885	-0.0644312808	0.0132668721	-0.0012103557	-0.0284682888	-0.0253321073	0.0334176416	-0.0531112214	-0.0248521814	0.0572876769	-0.0470831013	-0.0830022941	-0.0588083348	0.0438964218	0.0114434566	-0.0174788665	0.0025063482	0.009257494	0.0134813823	-0.0316734531	-0.060586347	-0.015736136	-0.0423805669	0.0325401479	-0.0086128727	0.0552757736	-0.069013521	0.0549741494	-0.0449278083	0.0011463687	-0.0073692957	0.0674884227	-0.0253200496	-0.0069065404	-0.0056798474	-0.0278734357	-0.026869191	-0.0439179283	-0.0209016939	-0.019071177	-0.0783367053	0.0656826919	0.005945922	-0.0193842209	-0.005680796	0.0036237452	-0.0112304317	0.0072616667	-0.014461	-0.0250321853	0.0061996328	-0.0192114735	-0.032803662	0.0010677907	-0.0601339404	-0.033243754	0.0191956454	-0.0187546351	-0.0072952641	0.0041190627	-0.0559922988	0.038858146	0.004281877	-0.0013575359	-0.0408860247	-0.0010061111	-0.0342948521	-0.0564379113	-0.0544664765	0.0158571461	-0.0497437004	-0.0186725185	0.0052179305	0.0086013568	-0.0346993074	-0.0039044808	-0.0173429127	0.0045751902	0.026362544	0.0257598571	0.0141748695	-0.0146073792	-0.0245582917	-0.050127679	0.0542300212	0.0481837086	0.0439334893	0.0019629802	0.0188626955	-0.0104241215	-0.0357611315	0.0312768006	-0.0570726973	-0.0233088392	-0.0026286692	0.0322755526	0.0562234246	-0.0521015911	-0.0270161969	-0.0244745116	0.0155242418	-0.0532166111	0.0243508353	0.0440769864	0.050520966	0.0259508483	-0.0205551819	0.0287205422	-0.0367546637	-0.0246305583	0.0357930756	-0.0510798322	-0.0277473404	0.056045924	-0.0003514897	-0.0976825978	-0.055678676	0.041696663	0.0165835145	-0.0169824468	0.0011473413	0.0139851128	0.0159535516	-0.032885222	-0.0599837133	-0.0127619476	-0.0369563185	0.0320043532	-0.0086654224	0.0512847919	-0.0716242168	0.0341237237	-0.0652655216	-0.0079658574	-0.0107013459	0.0678690814	0.0278132327	0.000152162	0.0112755889	0.0265321022	0.0175143192	0.0485461339	0.0151059381	0.0240845517	0.0674950188	-0.0729887329	0.0105103019	-0.0138537684	-0.0053178163	-0.0157596041	-0.020418156	0.0027177327	0.0170253099	0.024572365	-0.0166806201	0.0125268852	0.0309541679	0.0072920901	0.0491822077	0.0360722793	-0.0316595376	-0.0218772819	0.0099304978	0.0021850294	0.0547289279	0.0433303284	0.0034422958	0.0042700682	0.0411438853	-0.0044677102	0.026179066	0.0565034239	0.0556739621	-0.0114982529	0.0514415093	0.0126223623	-0.016965097	-0.0113038411	0.025300642	-0.0069890432	0.0103864374	0.0123831556	-0.0131972304	-0.0134782996	0.0297228679	-0.0342427147	-0.0102726988	0.0599774879	-0.0533190217	-0.0448515797	-0.0541081231	0.0111238489	-0.0197552287	0.0121754095	0.0321333442	-0.0570837778	-0.0120554753	-0.0282358151	-0.0015763812	-0.0451311892	-0.041249301	0.062631868	-0.0198530654	-0.013218249	-0.0157933706	-0.0298180598	0.0509463902	0.0308161638	-0.0376326304	-0.0450422234	-0.021362003	-0.0280369794	-0.0455928802	-0.0030807199	0.0148204031	0.0447419415	0.0070473873	0.0038750789	-0.0264512366	-0.0283421479	-0.0715535285	0.0114987395	-0.0402049095	-0.0332301331	-0.0166162422	0.0631556672	-0.0226287404	-0.0240145291	0.0017750145	-0.0054602804	-0.0037199534	-0.0258463248	0.0166499815	-0.0141374409	0.0005382367	0.0216692053	-0.0037520172	-0.0228289956	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.00105706	-0.000183274	3.3589359076000034e-08	1.1173758436000005e-06	-0.174816	-0.0486439999999999	0.030560633856	0.0023662387359999	0.250533	0.063153	0.003988301409	0.062766784089	-0.00951258	-0.00256071	9.04891782564e-05	6.5572357041e-06	0.00214581	0.00048788	4.6045005561e-06	2.3802689440000025e-07	0.00108058	4.361000000000013e-05	1.1676531364000002e-06	1.9018321000000117e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43476.63486349979	19.346373039108585	1890217779.0540853	374.2821497683476	64432.98806232289	-46.16223175279447	4151609950.639444	2130.951640398706	42974.888075734605	-99.24460412780172	1846841005.1219163	9849.49144848408	43009.13121317047	34921.32351607928	1.05292	24.374153	0.194633972	0.115711	0.0370408614	0.0342919833	0.0323141888	-0.0035542755	0.0371965044	-0.0049434237	0.0194268786	0.0525872771	0.0180147675	0.0096379083	0.0178273834	-0.0352868672	0.0308047661	0.0073111609	-0.0022574324	-0.0163739375	-0.0183449993	0.0398657694	0.0667682283	-0.0067925705	0.0209025809	0.0051747489	-0.0099038778	0.0603372748	-0.002608421	0.0294387459	0.0144984006	-0.0049878636	0.0259028859	0.0287797697	-0.0435252742	0.0388630147	0.0109603107	-0.0270049103	-0.0176405092	-0.0505524045	0.0025253951	-0.0240577729	-0.0675822493	-0.0403169296	-0.044461223	-0.0179762334	0.0055427365	-0.033412421	-0.0092931345	-0.0470615856	0.0108327248	0.0289841091	-0.0315174476	0.0005563615	-0.0208359879	-0.08249715	-0.0188287638	-0.014721458	-0.0074311781	0.0049360491	0.0021860654	0.0272872007	0.0145393745	0.0334387181	0.0351601305	-0.0314439992	-0.0010072453	0.0463996679	0.0043165739	-0.0159085037	-0.0278313962	-0.0167621492	-0.0138570002	-0.0121725606	-0.0091479892	0.014570484	-0.0927718763	-0.0322789247	0.0625923908	-0.0069686981	0.0024339973	0.0222857769	-0.0019294895	-0.0594947546	0.0196276081	0.0041091675	-0.0224369888	0.0028902856	0.0036989924	0.0264506663	-0.0102975012	-0.0642512158	-0.0490556006	0.001978435	0.0191907636	-0.019343918	-0.0030077214	-0.0541753779	0.0588187891	0.0333035186	-0.0488421737	0.0259259427	-0.0656927709	0.041934571	-0.0027015673	-0.0566762904	0.0265581075	-0.0083318462	0.0279859161	0.0329297859	0.050002007	-0.0133622131	0.0047683578	-0.0321142895	0.0141343806	0.0262830912	-0.0247232544	0.0124012012	0.0073931776	0.0425746492	-0.0369549542	0.0591812214	-0.027922292	0.0021086313	0.0590570551	0.0383370896	0.0669930155	-0.0030494779	0.0198688884	0.0080200205	-0.004192526	0.0615058517	-0.0051222658	0.026659307	0.0139954663	-0.0064589539	0.0237306736	0.0258726553	-0.0407486863	0.04420227	0.0097856438	-0.0218820691	-0.0166398554	-0.0503229478	0.0014054442	-0.0253922618	-0.0777218242	-0.0229727202	0.0444230006	-0.0153955749	0.0092327797	0.0294845434	-0.0043566847	0.0450474988	-0.0154561818	-0.04203622	0.0329455257	0.0031433056	0.0411206328	0.071453952	0.0120478581	-0.0144264775	-0.0036048191	-0.0077422163	0.0003342295	0.025979497	0.0202296385	-0.0221605513	-0.0315119463	0.0228053958	0.0231836219	-0.0488436581	-0.008133961	0.0121683808	0.0299468287	0.0092141407	-0.0158190676	0.0051401931	-0.0104687358	-0.0076280261	-0.0858810276	-0.0501105308	0.0598196365	0.0011076147	0.0039510484	-0.0251594559	0.0009447145	0.0578401716	-0.0171294189	-0.0031716665	0.0249477089	0.0119885716	0.0193543978	-0.0289936819	-0.0318417103	0.0556181975	-0.0358614196	-0.0344946177	-0.024373311	0.034792777	-0.0304911359	0.0117999541	-0.0600022501	-0.0358789373	0.0296459655	-0.0344590689	-0.0653731437	-0.0621580663	-0.0201204716	0.0444449342	-0.001540744	0.0283946813	0.0267945192	0.0014206157	-0.058925282	0.0260407153	-0.0065135732	-0.0217817958	0.024518215	-0.0222160431	0.0015827335	0.0251814441	0.0102951815	-0.0597629617	0.0232095612	0.0571062228	0.0138616243	0.0451119994	-0.0417152454	0.0080084075	0.0176971445	0.0092865456	0.0020139993	-0.0028956641	-0.0269303649	-0.031016588	-0.0113358498	-0.0194339118	0.0273826017	-0.016682252	0.0125910904	-0.0307746977	-0.0313093998	-0.0191350481	0.015722607	0.0171167951	0.0165327483	0.002336919	-0.0175386977	0.0113368409	-0.0093135737	-0.0206403087	-0.0054542649	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.000935412	0.001992472	3.969944670784001e-06	8.749956097440001e-07	-0.129471	0.0453449999999999	0.016762739841	0.0020561690249999	0.176992	-0.073541	0.0054082786809999	0.031326168064	-0.00837116	0.0011414199999999	7.007631974560002e-05	1.3028396163999975e-06	0.00199849	-0.00014732	3.9939622801e-06	2.170318240000008e-08	0.00126695	0.0001863699999999	1.6051623025e-06	3.4733776899999975e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43515.23164973117	38.59678623137734	1893575385.5297651	1489.7119073906392	64731.8888010174	298.9007386945086	4190217427.7472816	89341.65159212291	43061.99692601446	87.10885027985205	1854335579.2560785	7587.951797077681	43107.604223215945	33147.44602938439	1.13215	26.208275	0.2216550419999999	0.145848	0.0815755415	0.0593622998	-0.0065024948	0.0515606235	0.0129696555	0.0503212572	-0.0008261807	0.02617956	-0.0466874742	0.0333163151	0.0099827928	-0.0170761053	-0.0432071892	0.0419370832	0.0252825813	-0.0013315581	-0.0180256607	-0.0382859748	0.0104736649	0.0654911135	0.0317020482	-0.0194888727	-0.0838890242	-0.0544678236	0.0169707111	0.0205023784	-0.0010810061	0.0143770642	-0.0130087691	-0.0216566709	-0.0291323689	-0.0069226451	0.0211659383	-0.0291101726	-0.0313394968	0.0093149354	-0.0063754289	-0.0100725229	0.0290459555	0.0080403097	7.18424e-05	-0.0180910295	0.0257303486	0.0316045942	-0.0124199549	0.0237418397	-0.0719332346	-0.0232902891	-0.0717887452	0.0227264105	-0.0257057167	0.0157678826	-0.0289114208	0.0134460927	0.0323679382	0.0155248093	0.0145755775	-0.0075555433	-0.0031128619	0.0560564121	-0.0172996596	-0.0244740543	0.0298973668	-0.0309891535	-0.0176477918	-0.0051088704	-0.0477057078	-0.0576043794	-0.0116801469	0.0401654927	0.0199560586	-0.083005566	0.0278549648	0.0656963872	-0.0120108102	0.0296172353	0.0408583411	0.0058996793	0.0014133885	0.0456016622	-0.0758050621	0.0521570604	-0.0680652453	0.0409245772	0.0035098196	0.0312891743	0.000223539	0.0168525406	-0.0199956699	-0.0024053774	-0.0519204291	0.0203526124	-0.04118621	-0.0252654678	-0.0413716902	-0.0125395881	0.0439576545	-0.0115627907	-0.0011845409	0.0346232038	-0.0097942155	0.0005282891	-0.0024183659	0.0170060541	-0.0613485434	-0.04618182	0.0518281987	-0.0359369221	0.0146073617	-0.0107801227	-0.004551627	-0.0468081477	-0.0071999821	-0.0003306799	0.0109931989	-0.0917363469	-0.0369346446	-0.0188836067	0.0278023142	0.0069081911	0.0172003294	-0.0397680868	0.0091103929	0.0634142116	0.0336410471	0.0233152643	-0.0829254707	-0.0520244373	0.0156186517	0.0263634739	6.62141e-05	0.0156123063	-0.0130792079	-0.0202613699	-0.0280248071	-0.0051366345	0.0209528384	-0.0333345924	-0.0305836791	0.0096476214	-0.0086104849	-0.0119255441	0.0259144962	-0.0021523342	-0.0050147479	-0.0202965091	0.0257642867	-0.0310308156	0.0085046013	-0.0135944788	0.0751674899	0.0082209799	0.075916865	-0.013933004	0.0190458759	-0.0161580405	0.0358384521	0.0073676853	0.0360198866	0.0132876491	-0.0118890241	0.0052427263	-0.0012088064	-0.0633242965	0.0163625537	0.0279058872	-0.0134387435	0.0300617886	0.0211877226	0.0075994654	0.0530313043	0.0449624607	-0.0097804108	-0.0379595145	0.0301697038	0.0746022473	0.0278085183	0.0653969247	-0.0021367177	-0.0376180498	-0.0477412921	-0.0009105035	-0.001581413	-0.0395754736	0.0750950755	-0.0606179813	0.0548351279	-0.0517991436	0.0239659734	-0.0343739727	0.0156052569	-0.0161736976	-0.0152244837	-0.0229777335	0.0449058409	-0.0078048261	-0.0158197256	-0.0444693006	0.0384033797	0.0122743276	-0.041066664	0.0106011293	0.0117271998	-0.0243972201	0.0207663515	0.0008989331	0.0399820673	0.0194646886	-0.0768329869	-0.0374043312	-0.0323025784	0.0154307647	-0.014573816	-0.0184438328	-0.0141308682	0.0449537702	-0.0181715819	-0.006004993	0.0099260904	0.0803226006	0.0517893013	-0.0159605984	-0.0401191135	0.0467969817	-0.022640988	0.0218201136	0.0574545313	0.0042658452	0.0117002079	0.0375228861	-0.0231946295	-0.0811564331	0.0084259344	-0.0503100132	-0.004175455	0.0029914589	0.0678916908	-0.0272588507	-0.0292483831	-0.0201104773	-0.0134806665	-0.0028486522	-0.0015309358	0.0111187736	-0.0250296728	0.0371441684	0.0131057074	-0.0230488085	0.0225639725	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	-0.00112613	-0.002061542	4.249955417764e-06	1.2681687768999998e-06	-0.177444	-0.0479729999999999	0.0314863731359999	0.0023014087289999	0.258244	0.0812519999999999	0.0066018875039999	0.0666899635359999	-0.0101477	-0.00177654	0.00010297581529	3.1560943716e-06	0.00202932	3.082999999999992e-05	4.118139662399999e-06	9.50488899999995e-10	0.00126695	0.0	1.6051623025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
