onset	duration	trial_type
23.931	8	Neutral - OBSERVAR
33.364	8	Neutral - OBSERVAR
42.013	8	Neutral - OBSERVAR
51.196	8	Neutral - OBSERVAR
83.394	8	Happy - OBSERVAR
92.06	8	Happy - OBSERVAR
101.209	8	Happy - OBSERVAR
110.642	8	Happy - OBSERVAR
150.772	8	Negativo - OBSERVAR
159.839	8	Negativo - OBSERVAR
168.671	8	Negativo - OBSERVAR
177.321	8	Negativo - OBSERVAR
210.818	8	Happy - INCREMENTAR
220.251	8	Happy - INCREMENTAR
228.9	8	Happy - INCREMENTAR
238.083	8	Happy - INCREMENTAR
274.397	8	Happy - SUPRIMIR
283.33	8	Happy - SUPRIMIR
292.779	8	Happy - SUPRIMIR
301.845	8	Happy - SUPRIMIR
334.06	8	Negativo - SUPRIMIR
343.559	8	Negativo - SUPRIMIR
352.509	8	Negativo - SUPRIMIR
361.708	8	Negativo - SUPRIMIR
396.855	8	Negativo - REDUCIR
406.038	8	Negativo - REDUCIR
415.471	8	Negativo - REDUCIR
424.103	8	Negativo - REDUCIR
458.851	8	Happy - INCREMENTAR
468.067	8	Happy - INCREMENTAR
476.716	8	Happy - INCREMENTAR
486.182	8	Happy - INCREMENTAR
528.146	8	Negativo - OBSERVAR
537.612	8	Negativo - OBSERVAR
546.828	8	Negativo - OBSERVAR
555.778	8	Negativo - OBSERVAR
588.459	8	Neutral - OBSERVAR
597.908	8	Neutral - OBSERVAR
606.841	8	Neutral - OBSERVAR
616.04	8	Neutral - OBSERVAR
649.055	8	Happy - OBSERVAR
658.504	8	Happy - OBSERVAR
667.704	8	Happy - OBSERVAR
676.353	8	Happy - OBSERVAR
712.584	8	Happy - SUPRIMIR
721.534	8	Happy - SUPRIMIR
730.183	8	Happy - SUPRIMIR
739.632	8	Happy - SUPRIMIR
778.713	8	Negativo - REDUCIR
788.163	8	Negativo - REDUCIR
797.362	8	Negativo - REDUCIR
806.312	8	Negativo - REDUCIR
843.742	8	Negativo - SUPRIMIR
853.208	8	Negativo - SUPRIMIR
862.408	8	Negativo - SUPRIMIR
871.057	8	Negativo - SUPRIMIR
904.339	8	Negativo - SUPRIMIR
913.005	8	Negativo - SUPRIMIR
922.254	8	Negativo - SUPRIMIR
931.703	8	Negativo - SUPRIMIR
968.418	8	Happy - INCREMENTAR
977.767	8	Happy - INCREMENTAR
986.983	8	Happy - INCREMENTAR
995.933	8	Happy - INCREMENTAR
1032.164	8	Happy - SUPRIMIR
1041.613	8	Happy - SUPRIMIR
1050.579	8	Happy - SUPRIMIR
1059.662	8	Happy - SUPRIMIR
1093.66	8	Negativo - REDUCIR
1102.609	8	Negativo - REDUCIR
1112.059	8	Negativo - REDUCIR
1120.725	8	Negativo - REDUCIR
1158.172	8	Negativo - OBSERVAR
1167.622	8	Negativo - OBSERVAR
1176.271	8	Negativo - OBSERVAR
1185.354	8	Negativo - OBSERVAR
1220.318	8	Happy - OBSERVAR
1228.968	8	Happy - OBSERVAR
1238.167	8	Happy - OBSERVAR
1247.617	8	Happy - OBSERVAR
1285.331	8	Neutral - OBSERVAR
1294.28	8	Neutral - OBSERVAR
1303.746	8	Neutral - OBSERVAR
1312.412	8	Neutral - OBSERVAR
