global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134
49200.22348085059	n/a	2420661990.565642	n/a	71507.48794946916	n/a	5113320832.843476	n/a	50887.63033451242	n/a	2589550921.0619884	n/a	51223.6107494213	27604.72128203421	n/a	n/a	n/a	n/a	0.0374994878	0.0404092547	0.0201152861	-0.0033853816	0.0176731884	0.0002506569	0.063108422	0.0052570015	0.0074727781	0.0327029591	0.0349332729	-0.0390470909	-0.0037833366	0.0182943928	-0.0431548949	0.0537719712	0.0456803331	-0.0408188614	0.0329779005	-0.0324954245	0.0624874012	-0.0506011145	0.0294670373	-0.0518783192	0.0462383587	0.0108803321	-0.0659001952	0.0247675446	-0.035836858	0.0504673987	-0.0816028541	0.028638272	-0.046661677	0.0386986119	-0.0247723694	0.0082970778	-0.0104276749	-0.0142358906	0.0338924365	-0.0229483726	0.0032862861	0.0100464017	-0.0207151993	0.0594249002	-0.0513673978	0.0143885722	-0.008370218	0.0004889088	-0.0176742664	0.0054958037	-0.0014270113	0.0119017817	-0.0416321885	0.0125380053	-0.0404705466	0.0276366322	-0.0016440122	-0.0461813818	0.0189173468	-0.0384846403	-0.0009970295	0.0290756834	-0.0148487297	-0.0369089113	0.068382038	-0.0030729071	0.0200825785	-0.0483039857	0.0478727261	0.040866728	-0.0404263042	0.0376041201	-0.0306316537	0.0601295856	-0.0535543897	0.0321155595	-0.0482927698	0.048195046	0.0027896967	-0.0658649648	0.0235620968	-0.0335366933	0.0521366511	-0.06190873	0.0630546538	-0.0456133056	0.0402188964	-0.0243225415	0.0083935494	-0.0030594606	-0.0103798465	0.0377499265	-0.0227470514	0.0038655193	0.0108120031	-0.0195307945	0.0411565366	-0.0664351127	0.0014437498	-0.0010605417	0.0078831661	-0.0172745545	0.0088653926	-0.0046616025	0.0152130766	-0.0385902105	0.0182588794	-0.0323863729	0.0377487103	-0.0047097914	-0.0479334689	0.0199968216	-0.0329609421	-0.0074105962	0.0281949867	-0.0262691092	-0.0473582463	-0.0122367241	0.0300686463	0.053206549	-0.0379130415	0.0410568552	-0.0780290017	0.0340789184	-0.1263537435	0.012309149	-0.0709527523	0.0721459041	-0.0394212475	0.0371673974	-0.0079837829	0.0331833366	-0.0505246062	0.0340104341	-0.0054723184	0.0324591249	-0.0069011128	0.0323828147	-0.0003781036	0.0464974712	-0.0621838031	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.113044	n/a	n/a	0.012778945936	0.179299	n/a	0.0321481314009999	n/a	-0.116109	n/a	n/a	0.013481299881	0.00797916	n/a	6.366699430560001e-05	n/a	0.000703721	n/a	4.95223245841e-07	n/a	0.00567947	n/a	3.22563794809e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49382.23719329193	182.0137124413377	2438605350.2145443	33128.99151667797	72343.54904096555	836.0610914963909	5233589087.842587	698998.1487141364	51207.22621259161	319.5958780791916	2622180016.3875294	102141.5252852095	51556.36829773048	30514.873028379498	1.72738	49.213428	0.15613435	0.0717555	0.0232035069	0.0692395846	-0.0040877224	0.0496484465	0.0186198432	-0.0505758512	-0.0225767564	0.0048932836	-0.0022833212	0.0154831459	0.0081451474	-0.0541435607	-0.0246369176	-0.0268467509	0.035083208	0.0172588763	0.00316995	-0.0614192283	-0.016528063	0.0419114294	-0.0502678425	0.0995984839	-0.0580872904	0.0300844663	0.0402744503	0.0089843099	0.0526252503	0.0488105193	0.0204350463	0.0484926587	-0.0192766263	0.0103224747	-0.0490306476	0.0037423864	-0.0484621822	-0.0491426462	0.0236500174	0.0463139569	0.024755282	0.01106608	-0.0315299146	0.0195151457	0.0337121893	0.0392045127	-0.0248714763	-0.0809151865	0.00106544	-0.0029459689	0.012917334	-0.0301138077	-0.0542156814	-0.0355699107	0.0603933421	0.0321630219	-0.0036443249	-0.0095160415	-0.010824806	0.0447129428	0.0313746479	0.0534930725	-0.0227107437	0.0449546323	0.0608013979	-0.0378969116	-0.014193583	-0.0254528842	-0.0263792777	0.03126827	0.0212583198	-0.0019981687	-0.0632503895	-0.0110485017	0.0390908614	-0.0462959514	0.1014162664	-0.0616414295	0.0270940402	0.0348656033	0.0030283134	0.0524156834	0.0445459051	0.0202504256	0.0488132101	-0.0124382705	0.0169335399	-0.0483539785	0.008759813	-0.0504429306	-0.0508069499	0.0078775515	0.0531443036	0.0192375315	0.0170922006	-0.0360935627	0.0216092386	0.0392437431	0.02862293	-0.0208462809	0.0795820994	0.012881897	-0.006163892	0.0175331535	-0.0270053514	-0.0578218465	0.0090663277	0.0667890307	0.0279658287	0.0019951127	-0.0097712207	-0.0106505626	0.0439944443	0.0261184739	0.0447912634	-0.0230849507	0.0533471572	0.0679056264	0.0205938668	-0.0151033651	0.0202971524	-0.013154106	0.0208493101	0.0697959338	-0.0709484587	0.0336826571	0.1107868001	-0.0468077238	0.0439006941	-0.0311575381	-0.0257804104	-0.0144097365	0.0389772938	0.0597286049	-0.0187877053	-0.0057487106	-0.0256111125	-0.0042725072	0.003298255	-0.0064614434	-0.0177411489	-0.0204394245	-0.0001472938	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.128707	0.0156629999999999	0.0002453295689999	0.0165654918489999	0.226823	0.047524	0.051448673329	0.002258530576	-0.136465	-0.020356	0.000414366736	0.018622696225	0.0074066899999999	-0.0005724700000001	5.485905675609852e-05	3.277219009001156e-07	-0.000134096	-0.000837817	1.7981737216e-08	7.01937325489e-07	0.00563793	-4.153999999999963e-05	3.1786254684900004e-05	1.7255715999999694e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49120.94329299319	-261.2939002987332	2412867069.993453	68274.50233332433	71535.15870750343	-808.3903334621136	5117278931.307704	653494.9312349872	50154.85971536544	-1052.3664972261686	2515509953.067987	1107475.2444840756	50500.12472322866	21731.93376846136	2.511922	71.565208	0.5667752500000001	0.41354	0.0744081636	-0.0521768626	0.0632675247	0.0421204484	-0.0848233184	0.0469296005	-0.048874783	-0.0074197728	0.0291456019	-0.0385553676	0.0004724412	-0.019084334	0.0862740736	-0.0226633604	-0.0256574505	-0.0712961755	-0.0288976706	0.0049482017	-0.085033737	-0.0301983266	-0.0114891931	0.0267599741	-0.080853521	-0.0461973566	-0.0530253285	-0.0309816378	-0.0234781202	-0.0860712579	-0.0033551507	0.0233456358	0.0182154116	-0.0028843806	0.0683908263	-0.0354009959	-0.0042060914	0.0310358213	0.0424062676	-0.0041830301	-0.0153073484	0.0106960819	0.1104440117	-0.1267251613	-0.0287022474	0.0778480788	0.0075043855	-0.0581721133	0.0839952635	-0.0556387562	-0.0035759565	-0.0457232229	0.000691101	-0.0766220556	0.0249134314	-0.0076663366	0.042691072	-0.1155862253	-0.0343404312	-0.0039167105	-0.0357830647	0.0717865423	0.0992439142	-0.0080993532	0.0790404534	-0.0078183298	0.0080885271	0.0849141155	-0.0257454686	-0.0180360901	-0.0725912499	-0.0299481333	0.0006830718	-0.0835622729	-0.0335816688	-0.0107911577	0.0267783707	-0.0759532916	-0.0567950268	-0.0542785312	-0.0227867086	-0.0229397575	-0.0855039913	-0.0063483006	0.0213519331	0.0146161849	-0.0131361972	0.0731103781	-0.0325217351	-0.0026361285	0.0217879919	0.0381705108	0.0071628301	-0.0197489172	0.0053603005	0.1018676212	-0.1357613191	-0.0161357385	0.0900451047	-0.0041333758	0.0512388683	-0.0264244619	-0.0926863702	0.0088937829	-0.0463815946	-0.0024924949	0.0330060623	0.0585523032	-0.013766151	0.0047781407	-0.1321604047	-0.0199651851	0.003074174	-0.0294769299	0.0692152858	0.0986080375	-0.0096966392	0.0730331062	-0.0759615128	0.0941252293	0.0072430087	-0.0524948109	-0.0436067942	0.0602154573	-0.0366444271	-0.0777585668	-0.0210934328	-0.0520464039	0.0367908462	0.0202437812	0.0231207141	0.0138426852	0.0559667099	0.0342014916	-0.0280217392	-0.0169658445	-0.0114863669	0.0844539449	-0.0182837669	-0.0085162522	0.0258461266	-0.0430313131	-0.0656911027	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.13361	0.004903	2.403940900000018e-05	0.0178516321	0.125904	-0.100919	0.0158518172159999	0.010184644561	0.221413	0.357878	0.128076662884	0.049023716569	0.00548636	-0.0019203299999998	3.01001460496e-05	3.6876673088996153e-06	-0.000238151	-0.000104055	5.6715898801e-08	1.0827443025000001e-08	0.00560081	-3.711999999999986e-05	3.1369072656100006e-05	1.3778943999999895e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49207.81575201137	86.87245901817369	2421409131.083898	7546.824135864266	71134.46688451522	-400.691822988214	5060112378.944192	160553.9370096182	50085.76789940452	-69.09181596092094	2508584146.0730205	4773.67903277777	50424.06874937098	21730.101223605496	1.197728	34.123531	0.4020042	0.231924	0.0730670894	-0.031230619	0.0543923999	-0.0130060359	-0.0239535161	0.0633555486	0.03200722	-0.0032587679	-0.002135588	0.0416049217	0.0052553538	-0.0040023673	0.0635573182	0.0129673008	0.0069171886	0.0298437256	0.0422664801	0.0300732739	0.0515933875	-0.0258519273	0.0487438931	0.0166593869	-0.0611813111	-0.0341112428	-0.009219863	0.0309227795	-0.0131967587	-0.0578119393	-0.0741227883	0.0046316036	-0.0242795151	-0.0070296945	-0.0028290394	-0.0044203757	-0.0023366277	-0.0213065331	-0.0170593469	-0.0026645509	0.0493014419	0.0022972889	-0.0175004641	0.0053692372	0.0358851566	0.0324981747	0.0152361523	0.0340314233	0.03523341	-0.0630770624	0.0609835104	-0.0092500698	-0.0080864733	-0.0112026441	-0.0007626688	-0.0197011372	-0.0278932255	-0.0051689482	-0.0400505472	-0.0073132189	-0.0237589621	0.0327110161	0.0320865182	0.0249866801	-0.016405116	0.0069782714	0.0277897682	0.0641639589	0.0112078533	0.0032250421	0.028708935	0.0444509371	0.0299583926	0.0486758153	-0.023612297	0.0476112911	0.0161484575	-0.0560205606	-0.0402489938	-0.0063857935	0.0309538282	-0.0130203404	-0.0588091407	-0.0749631506	0.0045921234	-0.0252078537	0.0079668023	-0.0059419257	-0.0017067784	0.0009144232	-0.0272012676	-0.0174972307	-0.0023375226	0.0470407619	0.0013807223	-0.0105266182	0.0126316742	0.0313431671	0.0327813012	-0.0096135624	-0.0453217573	0.0155775261	-0.0721258177	0.0625208161	-0.007893387	0.0007235082	0.0103454213	0.0032422228	-0.0232830905	-0.0170313	0.0065662897	-0.0350820758	0.007928176	-0.0300348253	0.0381210966	0.0331774494	0.0243863355	-0.0283023576	-0.0413317607	0.0432575092	0.0350619511	0.0399777406	-0.0233796676	0.0570074157	-0.0234800638	-0.0181279681	-0.0444319123	0.0193574265	0.0142403213	0.0620562262	0.022292061	0.0079327664	0.04292262	0.0446422131	0.0136601654	-0.0023036097	0.0235977967	0.0406215149	0.0152157364	0.0091139876	-0.0233128916	0.0126597586	-0.0039630841	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	0.0989994	-0.0346106	0.00119789363236	0.00980088120036	0.186962	0.061058	0.0349547894439999	0.003728079364	0.0418231	-0.1795899	0.03225253218201	0.00174917169361	0.0069065	0.00142014	4.769974225000001e-05	2.0167976196000007e-06	0.000286623	0.000524774	8.2152744129e-08	2.75387751076e-07	0.00501081	-0.00059	2.51082168561e-05	3.4810000000000026e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49279.994663819256	72.17891180788865	2428517874.0660543	5209.795309770968	71930.81116751088	796.3442829956621	5174041595.216108	634164.2170598751	50623.82668083265	538.0587814281316	2562771827.810984	289507.2522719259	50975.51038521538	24659.083809663643	1.611486	45.911606	0.17488335	0.0909769	0.0603364813	0.015796976	0.0070632325	-0.0141312257	-0.0016047933	-0.030436544	-0.0321290154	0.057312272	-0.0071576412	0.0236918709	0.0048272786	-0.0335321003	-0.0090638338	-0.0340664561	0.0523847234	0.0033606764	0.0203383865	-0.050147478	0.0419978114	-0.0266472091	0.0516878325	-0.0420635422	0.00568733	0.027654856	0.0113103901	0.0411110439	-0.0485078769	0.0688587982	-0.0028682108	0.039977662	-0.0262788414	0.0120004689	0.0049358656	-0.025431966	0.0720245803	0.0004679734	-0.0042196114	-0.0037428032	0.0564996024	-0.0217814653	0.017870087	-0.0084651687	0.0549168741	-0.0529328596	0.0136348323	0.049858251	-0.0521358913	-0.0239818094	0.0139201042	-0.0347121	0.0086588662	-0.0157721093	-0.0128926719	-0.0075846849	-0.0193153615	0.0983651017	0.0247170715	-0.0087964195	0.0238971621	0.0396658758	0.0011764961	0.0128590339	0.0536789977	0.0149245606	-0.0398435232	-0.0110082861	-0.0348914454	0.0497635508	0.0081227434	0.0172876791	-0.0498055743	0.0456302391	-0.0252987182	0.0511034774	-0.0419719083	0.0045974631	0.0298798639	0.0172253819	0.0376223216	-0.0471769143	0.0672537306	-0.004997892	0.0441948777	-0.0115741856	0.0270937862	-0.0067577974	-0.0337822865	0.0702986108	-0.0034141527	-0.0041744545	-0.0035928351	0.0501121728	-0.0155695724	0.0214377691	-0.008096361	0.0365661528	-0.0573516118	0.0035607365	-0.0680020089	0.0569416762	0.0054763824	0.0062503482	-0.0357682576	0.0130041691	0.0192603445	-0.0038139834	-0.019899884	0.0341321701	0.0960358959	0.0201980293	-0.0102847646	0.0208796611	0.0405296628	-0.0052050193	0.0169645898	0.044205554	-0.0416483258	0.0099260795	0.0337422285	-0.0152142113	0.0394510322	0.0659549347	-0.0334662153	0.0174505765	0.0159291396	0.0280552125	-0.0160716437	0.0396800755	-0.0240883966	0.0325650176	0.0092394006	0.065330691	-0.0058143166	0.0101891792	-0.0089019893	0.0096656429	0.005275495	0.0194778596	0.0092223945	-0.0033372487	0.0117866977	0.0489631754	0.0489420714	0.0489069049	0.0488576859	0.0487944286	0.0487171511	0.0486258757	0.0485206286	0.04840144	0.0482683442	0.0481213794	0.0479605879	0.0477860158	0.0475977133	0.0473957345	0.0471801374	0.046950984	0.0467083402	0.0464522756	0.0461828639	0.0459001824	0.0456043123	0.0452953387	0.0449733504	0.0446384398	0.0985408	-0.0004586	2.1031396000000323e-07	0.00971028926464	0.212174	0.025212	0.045017806276	0.000635644944	-0.045231	-0.0870541	0.0075784163268099	0.002045843361	0.0062409	-0.0006656	3.894883281e-05	4.430233600000008e-07	-0.00020995	-0.000496573	4.40790025e-08	2.465847443290001e-07	0.00509181	8.100000000000034e-05	2.5926529076100004e-05	6.561000000000055e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
