onset	duration	trial_type
32.731	8	Neutral - OBSERVAR
41.714	8	Neutral - OBSERVAR
51.163	8	Neutral - OBSERVAR
60.363	8	Neutral - OBSERVAR
102.127	8	Negativo - REDUCIR
110.793	8	Negativo - REDUCIR
119.776	8	Negativo - REDUCIR
128.992	8	Negativo - REDUCIR
173.989	8	Negativo - SUPRIMIR
183.222	8	Negativo - SUPRIMIR
191.921	8	Negativo - SUPRIMIR
200.954	8	Negativo - SUPRIMIR
240.001	8	Happy - SUPRIMIR
248.667	8	Happy - SUPRIMIR
257.533	8	Happy - SUPRIMIR
266.749	8	Happy - SUPRIMIR
305.547	8	Happy - INCREMENTAR
314.23	8	Happy - INCREMENTAR
323.079	8	Happy - INCREMENTAR
332.529	8	Happy - INCREMENTAR
371.009	8	Negativo - OBSERVAR
379.676	8	Negativo - OBSERVAR
388.525	8	Negativo - OBSERVAR
398.008	8	Negativo - OBSERVAR
438.022	8	Happy - OBSERVAR
447.221	8	Happy - OBSERVAR
456.687	8	Happy - OBSERVAR
465.67	8	Happy - OBSERVAR
502.251	8	Happy - OBSERVAR
511.717	8	Happy - OBSERVAR
520.666	8	Happy - OBSERVAR
529.766	8	Happy - OBSERVAR
563.164	8	Happy - SUPRIMIR
572.646	8	Happy - SUPRIMIR
581.313	8	Happy - SUPRIMIR
590.279	8	Happy - SUPRIMIR
625.96	8	Negativo - REDUCIR
635.159	8	Negativo - REDUCIR
643.725	8	Negativo - REDUCIR
653.191	8	Negativo - REDUCIR
691.939	8	Neutral - OBSERVAR
700.888	8	Neutral - OBSERVAR
709.538	8	Neutral - OBSERVAR
718.987	8	Neutral - OBSERVAR
754.818	8	Happy - INCREMENTAR
763.918	8	Happy - INCREMENTAR
772.584	8	Happy - INCREMENTAR
781.45	8	Happy - INCREMENTAR
818.031	8	Negativo - SUPRIMIR
827.497	8	Negativo - SUPRIMIR
836.163	8	Negativo - SUPRIMIR
845.146	8	Negativo - SUPRIMIR
884.693	8	Negativo - OBSERVAR
893.359	8	Negativo - OBSERVAR
902.292	8	Negativo - OBSERVAR
911.758	8	Negativo - OBSERVAR
948.139	8	Negativo - OBSERVAR
957.355	8	Negativo - OBSERVAR
966.005	8	Negativo - OBSERVAR
975.471	8	Negativo - OBSERVAR
1006.535	8	Happy - OBSERVAR
1016.001	8	Happy - OBSERVAR
1024.684	8	Happy - OBSERVAR
1033.634	8	Happy - OBSERVAR
1071.098	8	Happy - SUPRIMIR
1080.047	8	Happy - SUPRIMIR
1089.513	8	Happy - SUPRIMIR
1098.613	8	Happy - SUPRIMIR
1129.594	8	Negativo - SUPRIMIR
1138.544	8	Negativo - SUPRIMIR
1147.21	8	Negativo - SUPRIMIR
1156.426	8	Negativo - SUPRIMIR
1190.273	8	Happy - INCREMENTAR
1199.523	8	Happy - INCREMENTAR
1208.506	8	Happy - INCREMENTAR
1217.955	8	Happy - INCREMENTAR
1259.869	8	Negativo - REDUCIR
1268.552	8	Negativo - REDUCIR
1277.518	8	Negativo - REDUCIR
1286.734	8	Negativo - REDUCIR
1324.315	8	Neutral - OBSERVAR
1332.998	8	Neutral - OBSERVAR
1342.014	8	Neutral - OBSERVAR
1351.247	8	Neutral - OBSERVAR
