global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162	motion_outlier163	motion_outlier164	motion_outlier165	motion_outlier166	motion_outlier167	motion_outlier168	motion_outlier169	motion_outlier170	motion_outlier171	motion_outlier172	motion_outlier173	motion_outlier174	motion_outlier175	motion_outlier176	motion_outlier177	motion_outlier178	motion_outlier179	motion_outlier180	motion_outlier181	motion_outlier182	motion_outlier183	motion_outlier184	motion_outlier185	motion_outlier186	motion_outlier187	motion_outlier188	motion_outlier189	motion_outlier190	motion_outlier191	motion_outlier192	motion_outlier193	motion_outlier194	motion_outlier195	motion_outlier196	motion_outlier197	motion_outlier198	motion_outlier199	motion_outlier200	motion_outlier201	motion_outlier202	motion_outlier203	motion_outlier204	motion_outlier205	motion_outlier206	motion_outlier207	motion_outlier208	motion_outlier209	motion_outlier210	motion_outlier211	motion_outlier212	motion_outlier213	motion_outlier214	motion_outlier215	motion_outlier216	motion_outlier217	motion_outlier218	motion_outlier219	motion_outlier220
51782.00599084656	n/a	2681376144.436069	n/a	70000.56815592448	n/a	4900079542.152229	n/a	48677.338311331616	n/a	2369483265.075833	n/a	48642.80875494426	23627.587816335243	n/a	n/a	n/a	n/a	0.0490850844	0.0268893499	-0.0270223745	0.0698465857	-0.0045082097	0.0024422653	0.007277327	-0.0013015389	-0.0162559694	0.0200711264	-0.0142886992	-0.0131410315	0.023165693	-0.0116370085	0.0118508859	0.0212736887	-0.0166308664	0.0071703212	0.0228761484	-0.0556443888	0.0119801175	-0.0323886393	0.0173807708	-0.0354280146	0.0027021994	-0.0318911372	0.0107743398	0.0087051272	-0.008597301	0.0094072264	-0.0014541074	0.0028924411	-0.0322977315	0.0357009875	-0.0234298872	0.0242459028	-0.0157276938	0.0392678265	-0.0148366587	0.0087384899	-0.0460424125	-0.0341793615	0.0124507259	-0.0100034878	0.0364438007	-0.0284788172	0.0386270282	-0.0117186082	0.0493874991	-0.002423346	0.0443094284	-0.0136886378	0.0490698091	-0.0116047009	0.0281166401	-0.0088936841	0.0005260639	0.058757166	-0.0118569583	0.0503947559	-0.0164116298	-0.029623529	0.0179505642	0.0405204938	-0.0416414324	-0.0728999836	0.0067114423	0.0047007756	0.0215605236	0.0117274141	-0.0703631504	-0.0488277774	0.0136766066	-0.0039790228	0.0324735521	-0.0199538573	0.0365233507	-0.0545095472	0.0640599967	-0.0084115906	0.0158271319	-0.0098116317	0.0203953145	-0.0545434909	0.0286694856	-0.0099270444	0.0055018825	-0.0258887464	0.0196320122	-0.0645366162	0.0249211091	0.0389829544	-0.0378102407	0.0358734252	-0.0230877914	0.0236099901	-0.0269678578	0.0263909303	-0.0035844322	-0.0139877426	0.0484799034	0.0070518978	0.019419961	-0.0553523769	0.0151331841	-0.0333189876	0.0173210654	-0.0349766894	0.0018603782	-0.0317033936	0.0103500194	0.010385017	-0.0090119883	0.010205126	-0.0019606345	0.0022418365	-0.0298271532	0.0314618308	-0.0314558624	0.0296823983	-0.0084759728	0.0393032904	-0.0133724177	0.0089268895	0.0445577689	-0.0304171773	0.0097066557	-0.001287186	0.0386422464	-0.0132737709	0.0439072907	-0.0150911988	0.0406247432	-0.0110215777	0.0522771692	-0.0176524683	0.0455972745	-0.0025304488	0.0300587174	-0.011591919	0.0103055422	-0.0565964907	-0.0072925691	0.0466001088	-0.0166927923	-0.0377170619	0.0009708458	0.0520434415	-0.0329891884	-0.0706312749	0.0239971454	0.015381458	0.0330019832	-0.0050910742	-0.069591541	0.0308484426	0.0040760673	-0.0138780262	0.0398957244	-0.0036513134	0.0475763385	-0.0564353994	0.0489473811	-0.0275963116	0.020306664	-0.007465455	0.0192602031	-0.060316465	0.0095456792	-0.0042499003	0.0007828934	-0.0388039741	0.012340478	-0.0639314472	0.0142057451	0.0349119484	-0.0416556368	0.0333110382	-0.0268882017	0.0268651607	-0.0286595299	0.0008507507	0.0113353973	-0.0107823765	-0.0487981614	-0.0029120459	0.0105294718	0.0128208556	-0.0109870289	0.0101469299	-0.007448344	0.0072416744	-0.0176726185	0.0179641365	-0.0019562271	0.0502792489	-0.0246921066	0.0062115905	-0.0158400801	0.0064521357	-0.0119450481	0.0133976967	-0.0036165139	0.0176779246	-0.0216981367	0.0421421615	-0.023470017	0.0047103257	-0.0061737227	0.0507999465	0.0507996334	0.0507991117	0.0507983813	0.0507974422	0.0507962944	0.050794938	0.0507933729	0.0507915991	0.0507896167	0.0507874256	0.0507850259	0.0507824176	0.0507796006	0.050776575	0.0507733409	0.0507698982	0.0507662469	0.050762387	0.0507583186	0.0507540417	0.0507495563	0.0507448624	1.42532e-05	n/a	n/a	2.0315371024e-10	4.43091e-05	n/a	1.96329634281e-09	n/a	0.0583513	n/a	n/a	0.00340487421169	-0.00126094	n/a	1.5899696836000005e-06	n/a	0.000406238	n/a	1.65029312644e-07	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51949.55537532214	167.54938447557652	2698756303.693661	28072.79623814456	69830.20177687261	-170.36637905187672	4876257080.198742	29024.703111247734	48737.29942176456	59.961110432945134	2375324354.926732	3595.334764351842	48705.917700574806	29017.94277650947	1.88378	48.746746	0.1640194599999999	0.105055	0.0097729697	-0.0088311398	-0.0107412727	-0.0129734404	0.0340667897	-0.0442258172	0.0180684405	-0.0004856906	0.0327939719	-0.0023059774	0.0034547398	0.0150807428	-0.0438707236	0.0003974894	-0.020142018	-0.0221131937	0.0088180413	-0.0043921284	-0.0444267816	0.0278747516	-0.036092764	-0.0375164642	-0.0465756757	0.0286135013	-0.0181509615	-0.0101241347	-0.0094764555	-0.0033222004	0.0042982157	-0.0109226291	-0.0330765345	-0.0065846836	0.0169972969	0.0305083002	-0.0246552033	-0.0426073941	-0.0179257591	0.0325688567	-0.0145445408	-0.0660840271	-0.0143616026	0.0150509772	-0.024367084	-0.0590641309	0.0951255351	-0.0058776973	0.0215865968	0.0037285159	-0.0011363843	-0.0762050682	-0.0274493205	-0.0198384977	-0.0638201004	0.0445264922	0.0308353935	-0.0360564792	-0.0354216817	-0.0169291454	-0.0202016559	0.0717342836	0.0220186669	-0.0108260406	-0.0208061977	0.0376653766	0.0362996726	-0.041706444	-0.0048446702	0.0165288624	-0.0124351246	-0.030533455	0.0191309822	-0.0270296373	0.038664517	0.0147253225	0.0806806051	-0.001693137	0.0124009699	0.019010231	0.0079635067	0.0033231026	0.0109177006	-0.0454992371	0.0486375227	0.0011747723	0.0102092915	-0.0475446288	0.0457010296	0.0082880647	-0.0193212118	-0.0017818385	0.0307732432	0.0361307303	-2.77367e-05	0.0339885595	0.0235060819	0.0095519435	-0.0340712657	-0.0277657616	0.0155754966	0.0767953575	0.0071521108	-0.0041037077	-0.0415915282	0.0297834463	-0.0363746668	-0.0368946862	-0.0471557859	0.0297662248	-0.0181645438	-0.0099389622	-0.0076636647	-0.0027069649	0.0053094954	-0.0097292342	-0.0337752738	-0.0052146352	0.0177190762	0.0225390495	-0.0313737993	-0.034083598	-0.0228791498	0.0390105582	-0.0144628718	-0.06531262	0.0218990989	0.0075962902	-0.0287664737	0.0531637368	0.099296425	0.0116901065	0.0216053215	0.00436861	0.0053326594	-0.057382421	-0.0474813015	-0.02115658	-0.0638010221	-0.0592284412	0.024949373	-0.0318134391	0.0194153691	0.0290562263	0.0033512743	0.0715310797	0.0038069008	-0.0089737627	0.0347151468	0.0387024731	0.0398862109	-0.0254686781	0.0234941475	0.0090988732	-0.0202777039	0.0208335593	0.011014258	0.0348782978	0.0447144652	0.0019897703	0.0738272058	0.0012939297	-0.0028083122	0.0193843315	0.005620485	0.0063210769	0.0079938435	-0.041336661	0.0535410405	-0.013484427	0.0160452656	0.0475278507	-0.0439817104	0.0164792391	-0.0115407094	-0.0083550827	0.0326169699	0.0377698682	-0.0019030945	0.0371494049	0.0227654139	-0.0036401645	-0.0176447715	-0.0528496505	0.000108468	0.0695660908	0.0203990209	-0.0157946878	-0.0180374735	0.0062981909	-0.0140404659	-0.017575114	-0.0152195712	-0.0039332971	0.0101144487	-0.0519983835	-0.0437654029	0.0093296885	-0.0072274201	0.0260012134	-0.0253143742	-0.0373567884	-0.0174403952	0.0401575419	-0.0101625653	-0.0120065618	0.0213405381	-0.0288335825	0.0198399441	-0.0614029103	-0.029407428	0.0507991117	0.0507962944	0.0507915991	0.0507850259	0.050776575	0.0507662469	0.0507540417	0.0507399601	0.0507240025	0.0507061695	0.0506864618	0.05066488	0.0506414251	0.0506160978	0.0505888992	0.0505598301	0.0505288917	0.0504960852	0.0504614117	0.0504248725	0.050386469	0.0503462026	0.0503040747	-3.67977e-05	-5.10509e-05	2.60619439081e-09	1.35407072529e-09	-0.0329565	-0.0330008091	0.00108613089225	0.0010890534012546	0.103413	0.0450617	0.00203055680689	0.010694248569	-0.00281573	-0.0015547899999999	7.928335432899999e-06	2.4173719440999992e-06	0.000424033	1.7794999999999974e-05	1.79803985089e-07	3.1666202499999906e-10	0.000145533	0.000145533	2.1179854089e-08	2.1179854089e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52018.65170931492	69.09633399278391	2705940125.6550126	4774.303371242346	70146.11827810187	315.9165012292651	4920477909.485457	99803.23574894028	48740.58614458357	3.286722819007992	2375644737.717572	10.802546888987838	48704.886236612925	32436.24418980344	1.686531	43.642517	0.1128477523	0.0715566	-0.0267365663	-0.0164813499	-0.0279489367	-0.0105395332	-0.0269030012	0.0468340419	-0.0027199969	-0.0028399934	-0.0481628112	-0.0271746866	0.0052348686	-0.0124710969	-0.0044007685	0.0168798089	0.0072970885	0.0106334744	-0.0046822345	0.0594241857	0.0449002357	0.030044004	0.0419334722	0.0171844128	0.0098245118	0.0133294778	-0.0001240176	-0.0415338532	0.0033877639	-0.0026080571	0.0049714424	0.029510411	-0.0395747705	0.0125036459	0.0150483366	0.0351415092	-0.0262703463	-0.0492092957	0.0253704416	-0.0253464933	0.0645304583	-0.0372199654	0.0524591819	0.0012729405	-0.0496459397	0.0076493096	0.0457888187	-0.0339895293	-0.0283578148	-0.0143346161	0.0117420989	0.0268430815	-0.0077450874	-0.0793572661	0.0400702612	-0.006771776	0.0221253392	0.0555704773	-0.0367918807	-0.0328149372	0.0139454519	0.0315875961	-0.0178529753	-0.0302287262	-0.0101296371	0.038747288	0.0023881855	0.0164943199	-0.0398132103	0.0138294885	0.0251234641	0.0382031174	0.0270298379	0.0521295943	-0.0169481049	0.008115723	0.0055526822	-0.0202008075	0.0324049698	-0.0219048874	-0.0128665304	0.0431773284	-0.0089372434	-0.0065737061	0.0073735558	0.0210864639	-0.0175252278	0.0096993857	-0.0727008572	-0.106939938	0.0259355891	0.029661085	-0.0312650677	-0.0576563707	0.0683609238	-0.0449305966	-0.0246431804	-0.0228867929	-0.0520268419	-0.0397451858	-0.0074961862	0.0153330858	-0.0351119739	0.0586289497	0.0465261157	0.0284131469	0.0409057237	0.0199544027	0.0104937237	0.0132613074	0.0001509694	-0.0405670524	0.0058382857	-0.0004477477	0.0047735694	0.0290275612	-0.0413618594	0.012721533	0.0157535239	0.0325224502	-0.0288131093	-0.0546704621	0.0185653457	-0.0243742298	0.0632260889	-0.0347695961	-0.0460889412	-0.0011712952	-0.0486872107	-0.0014105261	0.0525896595	-0.0378795063	-0.0276156903	-0.0150313737	0.0090309288	0.0308623958	-0.0119846577	-0.0683914308	0.0543618888	0.000398626	0.0177046195	0.0559552058	0.0314084424	0.0428100261	-0.0190829793	0.0229789263	-0.0185471354	-0.0328339971	0.0150552637	0.0308834643	0.0011521198	0.0345517692	0.0284251962	0.0165611769	0.0212948188	-0.0257821648	0.0439699129	-0.0500373935	-0.0162902124	0.0099526626	0.0075635453	-0.0171408476	0.0343538354	-0.0205600396	-0.0022056537	0.0451993487	0.0026228999	-0.0060254119	-0.0007074301	0.0265144748	-0.0170850381	-0.0053364309	0.0558826625	-0.103241944	-0.0220226721	0.0486809565	-0.0324775972	-0.0467993879	0.0783295378	-0.0496899873	-0.0165580964	-0.0376612289	-0.0210082724	-0.0622702131	0.0062799147	-0.0051297693	0.0482041014	-0.0081364752	0.0097246329	0.005894646	-0.0117583765	-0.0035532915	0.0119415504	-0.0017589434	-0.0042428149	0.043586433	-0.0333340448	-0.0025327153	0.0114627895	-0.0167663527	-0.0201319397	0.0090141448	-0.0019579028	0.0265776669	0.0042560353	0.0035611674	0.0060433593	0.0347694285	0.0025796133	-0.0250756828	0.0116935261	0.0507974422	0.0507896167	0.050776575	0.0507583186	0.0507348493	0.0507061695	0.0506722821	0.0506331907	0.0505888992	0.0505394122	0.0504847347	0.0504248725	0.0503598316	0.0502896187	0.0502142411	0.0501337064	0.050048023	0.0499571996	0.0498612456	0.0497601708	0.0496539856	0.0495427009	0.0494263282	-0.0034186	-0.0033818023	1.1436586796285287e-05	1.168682596e-05	-0.0190623	0.0138941999999999	0.00036337128129	0.0001930487936399	0.0574147	-0.0459983	0.00211584360289	0.00329644777609	-0.00192756	0.0008881699999999	3.7154875536e-06	7.888459488999996e-07	0.000361441	-6.259199999999999e-05	1.30639596481e-07	3.9177584639999994e-09	0.000104826	-4.070699999999999e-05	1.0988490276e-08	1.657059848999999e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
