global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140	motion_outlier141	motion_outlier142	motion_outlier143	motion_outlier144	motion_outlier145	motion_outlier146	motion_outlier147	motion_outlier148	motion_outlier149	motion_outlier150	motion_outlier151	motion_outlier152	motion_outlier153	motion_outlier154	motion_outlier155	motion_outlier156	motion_outlier157	motion_outlier158	motion_outlier159	motion_outlier160	motion_outlier161	motion_outlier162
56197.477922553786	n/a	3158156524.8559203	n/a	81232.11921334775	n/a	6598657191.89154	n/a	57541.13127027835	n/a	3310981787.8634048	n/a	57446.885472102775	47246.62070776615	n/a	n/a	n/a	n/a	0.0265946461	0.0237781598	0.0352846783	-0.0052890143	0.0350641349	-0.0108083886	0.0263839513	-0.0349456339	0.0511218161	0.04497475	0.0871255865	0.0505880599	0.0087481677	-0.015247494	-0.0510221561	0.0043846713	-0.0136978159	0.0074129883	-0.0198704407	0.0541137766	-0.0469990713	0.0227601789	-0.018979134	-0.0522928067	0.0198118615	-0.006661775	0.0367307018	-0.0163699046	0.015522543	-0.0297546917	0.0088364779	-0.0018332474	0.006161068	-0.0071105369	0.0369915451	-0.0238052955	0.0079783377	-0.0200901451	0.0395980408	-0.0262451261	0.0233203489	-0.0133976771	0.0137695333	-0.0321707789	0.0224888528	-0.0438253502	0.0152608312	-0.0757906306	0.0047554921	-0.0540131391	0.0277740284	-0.0330647369	0.0527153535	-0.0671029611	0.0276115598	-0.0054131513	-0.0352618698	0.0055060223	0.0342684119	-0.0410511299	-0.0468814788	-0.006335086	0.033989738	0.0036724	0.0170637152	-0.0604360768	-0.0203050123	0.0461929539	0.0178839747	-0.0213293012	0.0080272399	-0.0206455763	0.0228702254	-0.0746367377	0.0148765296	-0.0452145953	0.0503492482	-0.0176362042	0.0452716399	-0.0461863533	0.0078431876	-0.0044545508	0.050248263	-0.0114151817	0.0404065595	-0.0200971622	0.0120930473	-0.0119505413	0.0380908283	-0.0066395544	0.0182299056	-0.0367032418	0.0049753251	0.0256429178	-0.0342044276	0.00275801	0.0313085702	-0.0090320652	0.0222665743	0.0002654842	-0.0271771417	-0.0153836781	0.0107318662	-0.0062407014	-0.003633265	-0.0202916653	0.0395261704	-0.0337780514	-0.009579053	0.0185151948	0.0086528766	-0.0287501972	-0.0015921826	-0.0090868708	0.032933975	0.0063126791	-0.0010122987	-0.0243302654	0.0782545419	-0.0513457843	0.0040831823	-0.0136253718	0.0074675927	-0.016377675	0.0550947928	-0.0462638133	0.0214060061	-0.0207470638	0.0476427959	-0.0214469211	0.0045059534	-0.0374095196	0.0155533163	-0.0202955458	0.0283948346	-0.0106495619	0.0039991671	-0.0039297183	0.0044738556	-0.0376913163	0.0255579205	-0.0115451412	-0.020806975	0.0394627861	-0.0189290434	0.0230278877	-0.0190374437	0.014047514	-0.0277053546	0.0011771614	-0.0536086941	0.0412638015	-0.0713606885	0.0027701336	-0.0548790318	0.0261431689	-0.0303528166	0.048253035	-0.0727796131	0.0259597559	-0.0105191058	-0.0315322885	0.0031052367	0.0076290448	0.055105952	-0.046264235	0.0050037109	0.0147645054	0.0333347151	-0.0169038262	-0.0605288291	-0.0209142767	-0.0442647132	0.0223776647	-0.0221178399	0.000327106	-0.016998927	0.0432380539	-0.0521158607	0.041702297	-0.0492157653	0.049887481	-0.0097742031	0.0435214279	-0.007107486	0.0494266645	-2.16945e-05	0.0510733902	-0.010519241	0.0363607028	-0.0284521837	0.0092967885	-0.0158476143	0.0350434459	-0.0042481473	0.0231284571	-0.0384843196	0.0109307047	0.0190199591	-0.0374209409	0.0104511008	-0.027039875	-0.0103219782	0.0211469644	0.00873401	-0.0269103584	0.015750967	0.0120476211	-0.0008660308	-0.0108314971	0.0243135795	-0.0397832239	-0.0138638046	-0.0135268862	0.0279195177	0.0070889999	-0.0300514116	-0.0167607738	-0.010938006	0.0342321089	-0.0014957078	-0.0048396844	-0.0199425174	0.0795038983	-0.021093022	0.0271056105	0.0205271534	-0.0519051115	0.0278491163	-0.0346001882	0.0462671396	-0.0119611208	0.0209100002	-0.0130210542	0.0160244477	-0.0114457538	0.0410534986	0.0131479695	-0.016820636	0.0185044836	-0.0092345308	0.0021739147	-0.0164353298	0.0305171343	-0.0672978685	0.019757132	-0.0637177693	0.0520261149	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.0385934	n/a	n/a	0.00148945052356	0.0743356	n/a	0.00552578142736	n/a	-0.0265331	n/a	n/a	0.00070400539561	0.0	n/a	0.0	n/a	0.0008536359999999	n/a	7.286944204958293e-07	n/a	0.00229419	n/a	5.2633077561000005e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56242.4816608247	45.00373827091244	3163216743.3682027	2025.3364583567889	81074.27864756483	-157.84056578291347	6573038658.222987	24913.64420667024	57547.39352000086	6.262249722509296	3311702500.9458365	39.21577158706775	57446.82749169789	47952.94888219844	1.119673	22.238476	0.05309614	0.0359809	0.0215457037	0.0272419524	0.0178146971	0.0033255725	0.0317719216	-0.0349535524	-0.0080512252	-0.0458796712	-0.0052723517	-0.0070438603	0.0054686729	-0.0063015794	0.0206734026	0.0221064008	-0.0499640484	0.0516585724	0.0233934455	-0.0209843018	-0.0136391598	-0.020268897	-0.0111054779	-0.0090817742	0.0177289077	-0.0882503236	-0.0212436961	-0.033437473	0.007492783	-0.0274916913	-0.0144916684	-0.0070939023	-0.0023563081	-0.0037049031	0.0114865545	-0.0202845739	-0.022487869	0.005827554	0.0378150362	-0.032277812	-0.0189304923	-0.0433289588	0.0124018038	0.0288511699	0.0828831627	-0.0220003321	0.008765701	0.0158330344	-0.0282099868	0.0358887602	0.0524050239	-0.016528114	-0.0275262969	-0.022707281	0.0341587037	0.0149957689	0.0118264586	0.0119564241	-0.000573068	0.028060779	0.022891548	-0.0301370552	-0.0036636499	0.0444001005	0.0053184988	0.0585911545	0.0525335192	0.0199068862	0.0676769459	0.0511564898	0.0341163463	-0.020539561	0.0002418597	-0.008633951	-0.0264752842	-0.0106011495	-0.0611701345	-0.0237625205	0.0258095116	-0.0175547988	-0.0362475018	0.0105869725	0.0128033214	-0.0216251811	-0.0038496107	0.0297354725	-0.0018206401	-0.0197612872	0.006898775	-0.0317463595	0.0160542727	-0.0179096998	-0.053263318	0.0259359321	0.0071601372	-0.0195091131	-0.0582181634	-0.0078626968	-0.0408584108	0.027036021	-0.0456964726	-0.0270631018	-0.0241943771	0.0067890413	0.0200084447	-0.0185437592	-0.055134118	-0.0268930116	0.0258055418	-0.0119223457	0.018084741	-0.0571740104	-0.0417191342	0.0397488053	-0.01350712	-0.0093246325	-0.0349794582	-3.30033e-05	0.0354849232	-0.003630336	-0.0512870348	-0.0504533143	0.05006095	0.0227536208	-0.0200481147	-0.0141493012	-0.0198503156	-0.0115138832	-0.0117547787	0.0110995841	0.0933305239	0.019590488	0.0318371338	-0.0078632476	0.026522333	0.0126699155	0.0061109364	0.0018829349	0.0032194976	-0.0119065162	0.0181537617	0.0199800507	-0.0076825026	-0.043223014	-0.0339742619	-0.0136165134	-0.0453912664	0.0139372149	0.0176808513	0.0859201028	-0.0223690581	0.0092573774	0.013343955	-0.0235685255	0.0256996474	0.0598835257	-0.0150252178	-0.0274106888	-0.0232489631	0.0345669257	0.0112187141	0.0126590257	-0.01141377	0.0049070334	-0.0252991386	0.0035450497	0.0379978627	-0.0085606589	0.036990951	-0.0607848577	0.0179804842	-0.0509798262	0.0119172558	0.0652991191	-0.0509464349	0.0218898933	-0.0330873678	-0.0278917784	-0.0086974318	-0.0322081447	-0.0345230984	-0.0456458448	-0.0319877705	0.024727284	-0.0124166715	-0.0211747889	-0.0349297969	-0.0178151722	-0.0156949078	-0.0030601625	0.0281676916	-0.0048804195	-0.0192157773	0.0118804657	-0.0283805695	0.0232190663	-0.0175441963	-0.0549612392	0.0206955309	-0.023502561	-0.0189566455	-0.0381611455	0.0135710331	0.0580236916	0.0336198969	-0.0400996404	-0.0142347153	-0.0325358128	-0.0115250688	0.0229129471	0.0082885622	-0.0659529573	0.0255528087	-0.0250331233	-0.0133133029	0.0178160274	-0.0591838389	-0.0268368408	0.0460997015	-0.0134123154	0.0158917257	-0.0293049072	-0.0011102978	0.0352569325	-0.0031876002	-0.0438481524	-0.0092935741	-0.0010338353	0.0315465237	-0.00777762	-0.0114299444	0.0136224135	0.042842132	0.01287599	-0.0124067556	-0.0205520397	0.0316136167	-0.0395644089	-0.0390599317	-0.0008463963	0.0061401864	-0.0011535356	0.0045403261	-0.0097371134	0.0078967808	0.001851447	0.007949831	-0.0149384506	0.0441745966	-0.0430108159	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.0177358	-0.0208576	0.00043503947776	0.0003145586016399	0.074365	2.939999999999887e-05	0.005530153225	8.643599999999335e-10	-0.0265425	-9.399999999999686e-06	8.835999999999409e-11	0.00070450430625	7.29078e-05	7.29078e-05	5.31554730084e-09	5.31554730084e-09	0.000761699	-9.193699999989998e-05	5.80185366601e-07	8.452411968981611e-09	0.00181504	-0.00047915	3.2943702016e-06	2.2958472250000026e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56291.36380753556	48.88214671086462	3168717639.3123245	2389.4642670624926	81491.15992422983	416.8812766649935	6640809145.796401	173789.99883383483	57335.33578341125	-212.0577365896097	3287340729.396518	44968.48364750829	57227.583299849925	42448.473710531056	1.692524	33.616203	0.09650783	0.0555049	0.0822120156	0.0796392666	0.080162763	0.1667610098	-0.0272931915	0.0204863261	-0.0385272029	-0.0128383176	0.0028608229	0.002498381	0.0187586402	0.0534362956	-0.0555212509	0.0183229889	-0.0252192611	0.0490823169	0.0109515952	-0.0367760493	0.0315926656	-0.0143286136	0.0332029168	0.0262298893	0.0039033071	-0.055390145	-0.0477204016	-0.0038366488	-0.096088279	0.0632204863	-0.0217684171	0.0111726982	0.0316704008	-0.0819400597	0.0319880314	0.0881854795	-0.080308643	-0.0447421861	-0.0593295009	0.0049507481	0.0438565222	0.004661918	-0.1508189833	-0.0292171252	-0.0373758213	-0.034531044	-0.0280113649	0.0220043133	-0.0089718662	0.0299469295	0.013065754	0.0007715495	0.0418169727	-0.0532019773	0.0221294292	-0.0459453236	-0.0091057505	0.0147590518	-0.0560831465	-0.0160836835	0.0255013256	-0.0161095082	-0.0095906623	0.0330103463	-0.0157858308	-0.0377851655	0.0038123544	-0.0179443225	0.0116802485	-0.0017399976	-0.0105185028	0.0248574561	-0.0202382648	-0.004317963	-0.0010358195	0.027160282	-0.0226955758	0.0229093923	-0.0070731432	-0.0136231906	0.0183497495	0.0529673692	0.0138805983	0.0102081916	-0.0284218163	-0.0430756613	0.0042160772	0.0158023626	0.0770175363	-0.047387762	0.0129142689	0.0015481623	0.0003462464	-0.0198142633	-0.0748161261	-0.0041746368	0.0354804059	-0.0357014613	-0.0048810567	-0.0741495249	0.0086694805	0.000668533	-0.0405525094	0.0318104155	-0.0035419135	0.0060022061	-0.0324351035	0.0371861441	-0.0707688135	-0.0107262386	-0.0170215358	-0.0037930438	0.0370466741	-0.0076819321	-0.002514722	-0.0237442928	-0.0070480852	0.0003824044	0.0704089997	0.0366820914	0.0211141917	-0.0260838399	0.0483222462	0.0103361753	-0.0385802567	0.0311544896	-0.0156624703	0.0325645606	0.0260421867	-0.0005944077	0.0579489916	0.0454943303	0.0036985894	0.0915400265	-0.0678251705	0.0177149009	-0.0111519277	-0.0378737564	0.0795722265	-0.0335655644	-0.0866285818	0.086507774	0.0333859914	0.0616557035	0.0057433163	0.0465241974	0.0065436722	-0.1505102855	-0.0299287031	-0.0369876433	-0.034865071	-0.0236825294	0.0296837326	-0.0130528645	0.0266547539	0.015226691	-0.0001668401	0.0422189923	-0.0526376635	0.0218354034	-0.0421435404	-0.0111941475	-0.041012786	-0.0433410111	0.0238971194	0.0200840688	0.0213480775	0.0037399248	0.0404952817	0.0297616635	-0.0188112535	-0.0026962106	-0.0155616699	0.0141398756	0.0012196523	-0.0040544462	0.0299402583	0.014492816	-0.0048904532	-0.0108889496	0.0116945889	-0.0338617715	0.0206338879	-0.0056390731	-0.0123198467	0.0212267166	0.0104794374	-0.0498188544	0.0222054484	-0.0294307701	-0.0415938339	0.0142409852	0.0166288266	0.0748158187	-0.0424776834	0.0119372803	0.0015833787	0.002413837	0.0278877641	0.0791880517	-0.0051239394	0.0250344941	0.030850298	-0.0075831942	-0.0778818474	0.000415864	-0.0055199201	-0.0374731383	-0.0167612247	-0.0046010584	0.0053112912	-0.0118571727	-0.056132016	0.067405478	-0.0210787828	-0.0104991939	0.0068700857	0.0369264843	-0.0060233024	-0.0342832875	0.0102277282	-0.0085208565	-0.0031163561	0.0688994889	0.0414432123	0.0205978842	-0.0434461094	0.0070201961	0.0270422346	0.0384333933	0.0061087133	-0.0117109652	0.0488114299	-0.0038185991	0.0237327057	-0.0158557679	0.0246023081	-0.0138685792	-0.0196503918	0.0382857453	0.0020848466	-0.0275003128	0.0367183738	0.0014094266	0.016514296	0.021397077	-0.0697125369	-0.0669837388	0.0309556419	0.027453213	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	0.0177696	3.3800000000000496e-05	1.1424400000000335e-09	0.00031575868416	0.0375654	-0.0367996	0.00141115927716	0.00135421056016	-0.00420671	0.02233579	0.0004988875149241	1.76964090241e-05	-0.000441888	-0.0005147958	1.95265004544e-07	2.6501471569764e-07	0.000920286	0.0001585869999999	8.469263217959999e-07	2.5149836568999988e-08	0.00188843	7.339e-05	3.5661678649e-06	5.3860921e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
