global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125	motion_outlier126	motion_outlier127	motion_outlier128	motion_outlier129	motion_outlier130	motion_outlier131	motion_outlier132	motion_outlier133	motion_outlier134	motion_outlier135	motion_outlier136	motion_outlier137	motion_outlier138	motion_outlier139	motion_outlier140
46965.32188198539	n/a	2205741459.478496	n/a	66088.62731703272	n/a	4367706660.649643	n/a	47636.13274812852	n/a	2269201143.1973224	n/a	47800.07250379217	44095.67398324639	n/a	n/a	n/a	n/a	-0.0497889784	-0.057755057	0.0092875305	0.0327382367	0.0163243646	0.0055435994	-0.0175408881	-0.0624298213	0.0324452029	0.0276395937	-0.0951773048	-0.0286408085	-0.0180865977	0.007939229	-0.025500177	-0.0121502446	0.0181191759	-0.0054013051	0.0175666596	-0.018428559	0.0271978109	-0.0715188351	0.0553443073	-0.0983658186	-0.006286593	0.0202247733	-0.018712669	0.014560664	-0.1537516096	0.0264688207	-0.0288415143	0.0084160109	-0.0272921784	0.0082233254	-0.020287072	0.0483321205	-0.0192081853	0.0765580344	-0.0333315936	0.0345480242	0.029656763	0.0342346044	-0.0119212846	0.0481303563	-0.0184533895	0.0343943482	-0.0467231139	0.0452367089	-0.0541494136	0.0751661981	-0.015224467	0.0157090876	-0.0411074948	0.0025115112	-0.0402273384	0.0121385597	-0.0371326596	0.0742282032	-0.0025947144	-0.0469602375	0.0457334223	-0.065823225	0.0497905627	-0.0180086481	0.0075120343	-0.021851538	-0.0168774021	0.0185274803	-0.0080638484	0.0149262047	-0.0303627843	0.0113260915	-0.0866092964	0.0668571089	-0.0342725806	0.0223973321	0.0154727225	-0.0366940311	0.0016259053	-0.1332528291	0.0367854895	-0.0115746711	0.076479032	-0.0459727549	0.0298331905	-0.0197665708	0.0624916496	-0.0406683543	0.0420459065	-0.0830961901	0.0135506171	0.015517826	-0.0279271524	0.0182311438	-0.0013395852	0.04039361	-0.0223409783	0.0443764804	-0.0530393568	0.045092936	-0.0821166994	0.0232870125	-0.0147721679	0.0002825513	-0.0369449025	0.0015455923	-0.005840644	0.011440134	-0.1064908891	0.008368064	-0.0702461483	-0.0115856693	0.0737479387	-0.0300520251	0.0493167463	-0.0938800073	0.0356357738	-0.0085853457	0.003377772	-0.0364946673	0.0033247419	-0.0250939253	0.0261684612	-0.0210069414	0.0070640392	-0.0273506779	0.0371606493	-0.0187856753	0.0288597231	-0.0208206423	0.0184838055	-0.055050731	0.0115966793	-0.0092723645	0.0349356657	-0.0728747924	0.0787798571	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	-0.0209906	n/a	n/a	0.00044060528836	0.366446	n/a	0.134282670916	n/a	-0.535963	n/a	n/a	0.2872563373689999	0.00997065	n/a	9.94138614225e-05	n/a	-0.00157406	n/a	2.4776648836e-06	n/a	0.000658434	n/a	4.335353323559999e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47106.31942619658	140.99754421118996	2219005329.882865	19880.30747358647	66097.2363459749	8.609028942184523	4368844652.575665	74.11537932737076	47679.09548488997	42.962736761452106	2273296146.257255	1845.796750033828	47880.4388210956	44709.98495645234	1.62798	45.620098	0.5331082199999999	0.308652	-0.0522471256	-0.0439710041	-0.0347004511	0.0492937193	0.0251199856	-0.0420782908	-0.0142277423	-0.0585803686	0.0140688007	0.0692097065	-0.0614745228	-0.0499522844	-0.0143404912	-0.0622701705	-0.0389837144	-0.0025614646	-0.0160699129	0.0349615261	0.0775153313	0.0084515797	0.0058804063	-0.0534750314	-0.0177927935	-0.0765802092	0.0057268044	0.0294456945	0.0087613324	-0.0456847402	-0.0221999049	-0.0490671148	0.0428429176	-0.066752241	-0.0106195305	0.0191223852	0.028843012	0.0645088584	-0.0638130945	-0.060644617	-0.0136202174	0.0103137952	-0.0089381501	-0.0062250323	0.1005904408	-0.0001406407	0.0233623691	-0.0727392768	0.0329460651	0.0369595086	0.0822227341	0.0676189633	-0.0302851988	0.0212281019	-0.023020604	0.0172771916	-0.0706216836	0.0470614405	-0.022100533	0.0106420177	-0.0192024975	-0.0541468885	-0.01125855	-0.0414534439	-0.0475135285	-0.0135462301	-0.0619640442	-0.0364237409	-0.0101384221	-0.0157564604	0.0379961321	0.0681399338	-0.0230177357	0.0023346952	-0.0614748314	0.0411956549	-0.0840242436	-0.0031288183	0.0238445452	0.0049409457	-0.0478049445	-0.0158343642	0.0311741353	0.0032566132	-0.0888208019	-0.0264954019	0.0232361404	0.0262349723	0.0529959409	-0.0440921284	-0.0403008372	0.0635009977	-0.00509393	-0.0260715419	0.0588990225	0.0066929821	-0.0879250128	-0.017000465	0.0646463753	-0.0126081151	-0.0149939368	-0.1196327014	-0.0697292216	0.0405324423	0.0680968071	0.000894637	-0.0420321046	0.0009607686	-0.0199149998	-0.0265969083	-0.0384765071	0.0044653814	0.0152164475	-0.0579432565	0.0384586526	-0.023649141	0.0475836763	-0.0677473523	0.0318796144	-0.0070757141	-0.0265742043	-0.0132103334	-0.0324971121	0.0056351486	0.0284778428	-0.0110188984	-0.0341931832	0.0133529267	0.0245751385	0.0200045757	0.0205946423	0.0017990455	0.006961069	-0.0269286644	-0.0023183285	-0.0352212802	0.0209759412	-0.0613968731	0.0015350439	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	0.00665557	0.02764617	0.0007643107156689	4.42966120249e-05	0.275414	-0.091032	0.075852871396	0.008286825024	-0.353407	0.1825559999999999	0.0333266931359999	0.124896507649	0.0061575	-0.0038131499999999	3.791480625e-05	1.4540112922499996e-05	-0.0007497289999999	0.000824331	5.620935734408501e-07	6.795215975611647e-07	0.000658434	0.0	4.335353323559999e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47151.63570891375	45.31628271717637	2223276750.02611	2053.565479303057	66624.57111920051	527.3347732256079	4438833476.817407	278081.96305290336	47544.71328195652	-134.38220293344784	2260499761.063453	18058.57646524636	47706.02055829777	44790.7465812606	1.339079	37.524349	0.26358062	0.122724	-0.0590930233	-0.0456350933	0.0254009284	0.0509898592	0.0199998446	0.0202221448	0.0288091867	-0.0178394458	0.0233779317	0.0179341523	-0.0790272976	-0.0391144753	-0.0190379074	0.021863037	-0.0105022766	0.0694950539	-0.0333473746	0.019118108	-0.0543766505	-0.0262780855	0.0281375063	-0.0117597769	0.0183655253	-0.0144907466	0.0188074881	-0.0694105125	0.0345179573	-0.0170163249	-0.0783943785	0.0444224774	0.0504217416	0.0230716068	0.0226865989	-0.0423615175	0.0429451977	-0.0796279698	0.0275847258	0.0311524127	0.0187100717	-0.0635692422	-0.0713877262	0.0434267667	-0.0188408415	-0.0175976274	-0.0182656881	0.0858803698	-0.0509302664	0.0045587428	-0.0122469451	-0.0813076244	-0.0522633007	-0.0440024967	0.0067989425	0.0367005865	-0.015003743	0.0130929892	0.0704128508	0.0006335302	0.0016621359	0.0560619492	-0.0225972778	-0.0121013911	-0.0193290225	-0.0191053835	0.0234299061	-0.0171030492	0.065278734	-0.029826521	0.0045186137	-0.0584228274	-0.0323208047	0.0315970841	-0.0279736896	0.0243321063	-0.003943231	-0.0219130905	-0.0724679414	0.0286611006	-0.0237978232	-0.0648662644	0.0001440729	-0.0683417284	0.0148168418	0.035505536	-0.0546209735	0.0418261521	-0.0796892172	0.0196604184	0.026357014	-0.0068649214	-0.0481782057	-0.0457460183	-0.0688548579	0.012160623	0.0077733335	0.0045490753	-0.0764718617	0.0120795403	-0.0376069075	0.0521954978	0.0921642177	0.0435731366	-0.0129952986	-0.0372142941	0.0246048064	0.0284280945	-0.0760774082	0.0228427522	0.0153457695	-0.0004204343	0.0033348131	0.045657736	0.0008527692	-0.0265142867	0.0453872734	-0.0811015098	0.0280948452	-0.011754788	-0.0129744551	-0.0313704206	-0.0109106978	0.0108954952	0.0206788974	0.0072694915	-0.0258732583	-0.0164188853	0.0092500823	-0.0168181977	0.0140779096	0.0056906804	0.0088190352	-0.0404707158	0.0155729631	-0.0025098146	0.03117675	-0.0401385797	0.0239538811	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0244375	-0.03109307	0.0009667790020249	0.00059719140625	0.312644	0.0372299999999999	0.0977462707359999	0.0013860728999999	-0.419339	-0.0659319999999999	0.0043470286239999	0.175845196921	0.00735069	0.00119319	5.40326434761e-05	1.4237023761000005e-06	0.000163956	0.0009136849999999	2.6881569935999998e-08	8.348202792248174e-07	0.000178798	-0.000479636	3.1968724804e-08	2.3005069249600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47149.917963651154	-1.7177452625983278	2223114763.979034	2.950648787178998	66701.21975304946	76.64863384894852	4449052716.544596	5875.013070910177	47598.14046210875	53.42718015222636	2265582975.450634	2854.4635790184498	47775.80365043224	44882.10791354709	1.132667	31.740177	0.04624715	0.027151	-0.0569056582	-0.0398884242	-0.0015096971	0.0471499055	-0.0126067192	0.0112909366	-0.0355343143	-0.0436859778	0.0535690116	0.0411023365	-0.0479241453	-0.0394519626	-0.0124322098	0.0147163737	-0.0366247123	-0.0124863802	0.0572995759	-0.0020470697	0.0254001722	-0.0239655632	0.0505453597	-0.0642440734	0.0420359535	-0.049956506	0.0024001217	0.0116810793	-0.0139196504	-0.1099022092	-0.0614204286	-0.064390421	-0.0370769796	-0.01942469	-0.0211884712	0.0047787626	0.0450343617	0.0736442192	-0.0011328528	-0.0431602374	-0.0024371574	0.0400852028	0.0151535071	0.0227308119	-0.0094040928	0.0494542064	0.0033172753	0.0246779014	0.004753827	0.0142451776	-0.0145900227	0.0296544043	0.0242537402	-0.07179064	0.0007284944	-0.0221437725	0.0076611991	0.0061837014	-0.0734731332	0.0029583384	0.0523902063	-0.0303755919	0.0224069823	-0.0035856025	-0.0086657981	-0.0126216813	0.0142429007	-0.0268755601	-0.0216355742	0.0579508127	-0.0036620126	0.0220936646	-0.0405032505	0.0326973813	-0.081568043	0.0432137128	-0.013636345	0.004333102	0.013147244	-0.0090769998	-0.0979057214	-0.0209793104	0.0822802807	0.0581803939	0.0070013417	-0.0380151521	0.0173601975	0.0444296905	0.078378568	-0.0085087686	-0.037066526	0.0029559367	0.0330331982	0.0118535341	-0.0213244618	0.0070684281	0.0031643393	0.0034258916	-0.0246115409	0.0152330344	-0.0047908826	-0.0075604988	-0.0507317076	-0.0079833891	-0.0076633505	-0.0855350562	-0.0145559961	0.0088991536	0.0810497787	-0.0525937583	-0.0098434523	-0.0174027534	-0.0384280388	-0.0123479775	0.0108029332	-0.025657726	0.0415493405	-0.0824801465	0.0323934044	0.0042728339	-0.0180091924	-0.0174002157	-0.0022513812	-0.0008611773	0.0197553948	0.0085825643	-0.0121049741	-0.0062330259	0.0300172493	-0.0015260334	0.0229246043	0.0008465861	-0.0131658402	-0.0341938391	0.0175138488	-0.0291858779	0.0178332465	-0.0519805687	0.0201277398	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	-0.0301337	-0.0056961999999999	3.2446694439999985e-05	0.0009080398756899	0.312982	0.000338	0.0979577323239999	1.1424400000000338e-07	-0.441212	-0.0218729999999999	0.0004784281289999	0.1946680289439999	0.00744279	9.210000000000034e-05	5.53951229841e-05	8.482410000000062e-09	0.000139257	-2.469899999999999e-05	1.9392512049e-08	6.100406009999993e-10	-7.1202e-05	-0.00025	5.069724804e-09	6.25e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47147.5452484281	-2.37271522305673	2222891022.9525747	5.629777529725147	66315.67664150022	-385.54311154923926	4397768968.420018	148643.49086306914	47477.546553927605	-120.5939081811448	2254117426.780363	14542.890690402382	47635.37964233302	45040.39558117799	1.00004	28.023645	0.0950986499999999	0.0531364	-0.0657070727	-0.0374563327	-0.0310127042	0.0514317127	0.0258965072	-0.0384787306	0.0190176147	-0.0459595041	0.0164943737	0.0307548623	-0.0636629871	-0.0197415894	0.0008010214	-0.0074383218	-0.0235527349	0.0571802056	-0.0172696087	0.059054218	0.0119683036	-0.0262961253	0.0371627759	-0.0387395653	-0.0503380176	-0.0452930451	-0.0340519626	-0.0757459226	0.019744839	-0.0289338296	-0.0502587509	-0.022199799	0.0524665071	-0.0284612742	0.0148880698	-0.0421907481	0.032143705	-0.0238745189	0.0343841405	-0.0503041508	0.0014074691	0.0300096199	-0.0612960989	-0.0311721234	0.0131527252	0.0043852722	-0.0234279779	0.0201830078	0.0606262374	0.0663521939	0.0791063195	-0.010177377	0.0023799405	-0.0459538784	-0.0008129885	-0.0536331262	-0.0514743875	0.0063241106	0.0045179208	-0.0084483728	-0.0114763392	0.009437635	-0.0340738207	0.0095705926	-0.0164286012	0.0011151114	-0.0046123481	-0.0304665178	0.0508639282	-0.0151678104	0.0539099127	0.0016054881	-0.0400387346	0.0327060418	-0.0488893657	-0.0179991215	-0.0642611718	0.025032046	-0.08643574	0.0168685472	-0.0304083027	-0.0374706484	0.0309796049	-0.0291099395	-0.049451236	0.010765152	-0.0385419876	0.0277817277	-0.0154754374	0.0302017828	-0.0556618193	-0.004824032	0.0174824991	-0.0494053615	-0.0085786424	-0.0476597139	-0.0016697455	-0.009808052	-0.0308435528	-0.0737198585	-0.0538734137	-0.0930036001	0.0083933286	0.0058399457	0.0061768044	-0.0509863617	-0.0176373701	-0.0514518682	-0.0050347864	0.0036292621	0.00238072	0.0006493696	0.0236397839	-0.0085006404	-0.0070999978	-0.0255907403	0.0438356927	-0.0862700518	0.031669895	-0.0002098423	-0.0239807416	-0.029500518	-0.0219617624	0.0098616987	0.0165097673	0.0084873355	-0.0319671326	0.0011401227	0.0178959842	0.0159036351	0.015561186	0.0182660665	0.0027884485	-0.0241443128	0.001563586	-0.0224279595	0.0364156497	-0.061026167	0.0177935387	0.0489631754	0.0489420714	0.0489069049	0.0488576859	0.0487944286	0.0487171511	0.0486258757	0.0485206286	0.04840144	0.0482683442	0.0481213794	0.0479605879	0.0477860158	0.0475977133	0.0473957345	0.0471801374	0.046950984	0.0467083402	0.0464522756	0.0461828639	0.0459001824	0.0456043123	0.0452953387	0.0449733504	0.0446384398	-0.0242597	0.005874	3.450387600000001e-05	0.0005885330440899	0.282447	-0.0305349999999999	0.079776307809	0.0009323862249999	-0.40203	0.0391819999999999	0.0015352291239999	0.1616281209	0.00744909	6.299999999999882e-06	5.54889418281e-05	3.9689999999998514e-11	0.000475866	0.000336609	2.26448449956e-07	1.1330561888100001e-07	-0.000118446	-4.7244e-05	1.4029454916e-08	2.2319955359999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
