onset	duration	trial_type
27.081	8	Neutral - OBSERVAR
35.748	8	Neutral - OBSERVAR
45.197	8	Neutral - OBSERVAR
54.396	8	Neutral - OBSERVAR
95.794	8	Negativo - OBSERVAR
104.443	8	Negativo - OBSERVAR
113.897	8	Negativo - OBSERVAR
123.075	8	Negativo - OBSERVAR
165.956	8	Happy - SUPRIMIR
174.605	8	Happy - SUPRIMIR
183.793	8	Happy - SUPRIMIR
192.754	8	Happy - SUPRIMIR
238.535	8	Happy - OBSERVAR
247.472	8	Happy - OBSERVAR
256.121	8	Happy - OBSERVAR
265.554	8	Happy - OBSERVAR
302.201	8	Negativo - REDUCIR
311.134	8	Negativo - REDUCIR
320.313	8	Negativo - REDUCIR
329.049	8	Negativo - REDUCIR
368.863	8	Happy - INCREMENTAR
377.812	8	Happy - INCREMENTAR
386.429	8	Happy - INCREMENTAR
395.528	8	Happy - INCREMENTAR
436.475	8	Negativo - SUPRIMIR
445.924	8	Negativo - SUPRIMIR
455.107	8	Negativo - SUPRIMIR
464.04	8	Negativo - SUPRIMIR
502.82	8	Happy - INCREMENTAR
512.136	8	Happy - INCREMENTAR
520.769	8	Happy - INCREMENTAR
529.685	8	Happy - INCREMENTAR
569.582	8	Negativo - SUPRIMIR
578.913	8	Negativo - SUPRIMIR
587.531	8	Negativo - SUPRIMIR
596.697	8	Negativo - SUPRIMIR
640.878	8	Neutral - OBSERVAR
649.494	8	Neutral - OBSERVAR
658.676	8	Neutral - OBSERVAR
668.009	8	Neutral - OBSERVAR
707.556	8	Negativo - OBSERVAR
716.622	8	Negativo - OBSERVAR
725.238	8	Negativo - OBSERVAR
734.654	8	Negativo - OBSERVAR
776.485	8	Happy - SUPRIMIR
785.117	8	Happy - SUPRIMIR
794.05	8	Happy - SUPRIMIR
803.216	8	Happy - SUPRIMIR
842.847	8	Happy - OBSERVAR
851.496	8	Happy - OBSERVAR
860.429	8	Happy - OBSERVAR
869.612	8	Happy - OBSERVAR
908.909	8	Negativo - REDUCIR
918.342	8	Negativo - REDUCIR
927.524	8	Negativo - REDUCIR
936.157	8	Negativo - REDUCIR
979.821	8	Happy - OBSERVAR
988.753	8	Happy - OBSERVAR
997.869	8	Happy - OBSERVAR
1007.285	8	Happy - OBSERVAR
1044.683	8	Happy - INCREMENTAR
1053.299	8	Happy - INCREMENTAR
1062.499	8	Happy - INCREMENTAR
1071.448	8	Happy - INCREMENTAR
1106.312	8	Negativo - REDUCIR
1115.145	8	Negativo - REDUCIR
1124.345	8	Negativo - REDUCIR
1132.994	8	Negativo - REDUCIR
1165.092	8	Happy - SUPRIMIR
1173.708	8	Happy - SUPRIMIR
1182.891	8	Happy - SUPRIMIR
1192.224	8	Happy - SUPRIMIR
1225.972	8	Negativo - SUPRIMIR
1235.154	8	Negativo - SUPRIMIR
1243.787	8	Negativo - SUPRIMIR
1252.737	8	Negativo - SUPRIMIR
1291.267	8	Negativo - OBSERVAR
1300.467	8	Negativo - OBSERVAR
1309.316	8	Negativo - OBSERVAR
1318.749	8	Negativo - OBSERVAR
1354.73	8	Neutral - OBSERVAR
1363.379	8	Neutral - OBSERVAR
1372.329	8	Neutral - OBSERVAR
1381.762	8	Neutral - OBSERVAR
