onset	duration	trial_type
29.215	8	Neutral - OBSERVAR
37.898	8	Neutral - OBSERVAR
47.347	8	Neutral - OBSERVAR
56.53	8	Neutral - OBSERVAR
93.994	8	Negativo - OBSERVAR
102.643	8	Negativo - OBSERVAR
111.976	8	Negativo - OBSERVAR
120.926	8	Negativo - OBSERVAR
160.356	8	Happy - OBSERVAR
169.006	8	Happy - OBSERVAR
178.205	8	Happy - OBSERVAR
187.154	8	Happy - OBSERVAR
225.769	8	Happy - SUPRIMIR
234.968	8	Happy - SUPRIMIR
243.917	8	Happy - SUPRIMIR
252.584	8	Happy - SUPRIMIR
297.197	8	Negativo - REDUCIR
306.647	8	Negativo - REDUCIR
315.846	8	Negativo - REDUCIR
324.695	8	Negativo - REDUCIR
362.593	8	Happy - INCREMENTAR
371.226	8	Happy - INCREMENTAR
380.425	8	Happy - INCREMENTAR
389.774	8	Happy - INCREMENTAR
426.872	8	Negativo - SUPRIMIR
435.721	8	Negativo - SUPRIMIR
445.171	8	Negativo - SUPRIMIR
453.82	8	Negativo - SUPRIMIR
491.634	8	Happy - OBSERVAR
500.834	8	Happy - OBSERVAR
510.283	8	Happy - OBSERVAR
518.916	8	Happy - OBSERVAR
558.397	8	Happy - SUPRIMIR
567.829	8	Happy - SUPRIMIR
576.479	8	Happy - SUPRIMIR
585.662	8	Happy - SUPRIMIR
621.026	8	Negativo - SUPRIMIR
629.975	8	Negativo - SUPRIMIR
638.625	8	Negativo - SUPRIMIR
648.091	8	Negativo - SUPRIMIR
683.188	8	Negativo - REDUCIR
692.138	8	Negativo - REDUCIR
701.587	8	Negativo - REDUCIR
710.803	8	Negativo - REDUCIR
745.634	8	Negativo - OBSERVAR
755.067	8	Negativo - OBSERVAR
764.15	8	Negativo - OBSERVAR
773.149	8	Negativo - OBSERVAR
805.247	8	Happy - INCREMENTAR
813.897	8	Happy - INCREMENTAR
822.896	8	Happy - INCREMENTAR
832.095	8	Happy - INCREMENTAR
864.793	8	Neutral - OBSERVAR
873.909	8	Neutral - OBSERVAR
882.742	8	Neutral - OBSERVAR
891.391	8	Neutral - OBSERVAR
923.723	8	Negativo - OBSERVAR
933.172	8	Negativo - OBSERVAR
941.805	8	Negativo - OBSERVAR
950.754	8	Negativo - OBSERVAR
984.202	8	Happy - SUPRIMIR
993.151	8	Happy - SUPRIMIR
1001.801	8	Happy - SUPRIMIR
1011.25	8	Happy - SUPRIMIR
1043.815	8	Negativo - REDUCIR
1053.264	8	Negativo - REDUCIR
1062.464	8	Negativo - REDUCIR
1071.113	8	Negativo - REDUCIR
1106.494	8	Negativo - SUPRIMIR
1115.16	8	Negativo - SUPRIMIR
1124.376	8	Negativo - SUPRIMIR
1133.825	8	Negativo - SUPRIMIR
1169.34	8	Happy - INCREMENTAR
1178.523	8	Happy - INCREMENTAR
1187.472	8	Happy - INCREMENTAR
1196.905	8	Happy - INCREMENTAR
1228.986	8	Happy - OBSERVAR
1238.435	8	Happy - OBSERVAR
1247.101	8	Happy - OBSERVAR
1256.301	8	Happy - OBSERVAR
1293.648	8	Neutral - OBSERVAR
1302.314	8	Neutral - OBSERVAR
1311.764	8	Neutral - OBSERVAR
1320.746	8	Neutral - OBSERVAR
