global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42
46460.48167135502	n/a	2158576357.1343155	n/a	74122.06445857277	n/a	5494080439.600817	n/a	46052.18081739472	n/a	2120803358.0380185	n/a	50213.60755938922	41941.81814039661	n/a	n/a	n/a	n/a	-0.0368846393	0.0724296673	0.0341443556	-0.0306424307	-0.0133117877	-0.0337323244	-0.0107857029	0.0128757546	0.0245288275	-0.0394139712	-0.0469517869	-0.032711788	-0.0769366382	0.0240747877	0.0455224083	-0.037459318	0.026800695	-0.0047719526	0.0167607259	0.0365960377	-0.0175899909	-0.0199478176	0.0696349843	-0.0005718957	7.25589e-05	-0.0120767217	0.0398719052	-0.0020088554	0.0022472855	-0.0125361575	0.0165119687	-0.0506282331	0.0140338376	-0.0002967824	0.0087450238	-0.0018045867	0.0541395681	-0.0152997322	0.0130137684	-0.0148117496	0.0142291691	-0.0208757384	0.0108694698	-0.0455769923	-0.0041315436	0.0002132846	-0.0010624201	0.0180673739	-0.0231185121	0.0014761545	-0.0125000805	0.0982965424	-0.0358965119	0.0163601844	-0.0315796748	0.0524898866	-0.0162864522	0.0285573368	-0.0352393894	0.0648146232	-0.0494406912	0.0271883779	-0.083383373	-0.0182273915	0.057407933	-0.0109832818	-0.0103242058	-0.008722993	0.0263581688	-0.079681513	-0.0059376838	0.0528565449	0.0316569819	0.0325251899	-0.0585795775	-0.0553518496	0.0178995256	0.0312486755	0.0165646122	0.0113723275	-0.0059433185	0.0785457245	-0.0114531133	0.0329007278	-0.032795712	0.0031396384	-0.088347321	0.0071003239	-0.0334556201	0.042371249	-0.0280361096	0.0538118126	-0.0035325346	0.0119399115	-0.0454869628	0.0579604417	-0.0257977445	0.0044419383	-0.0588054522	0.0657738887	-0.0302615162	0.031498306	-0.0304664701	0.0158360696	-0.038503832	-0.0017654277	0.0095098874	-0.0344493233	0.0346034295	-0.0608564874	0.0035847468	-0.0065858077	0.0176179103	-0.0039631766	0.0231765451	-0.0355922848	0.0088761257	-0.0025862183	0.0518920723	-0.0345088709	0.0272473068	-0.0313521213	0.0347588096	-0.0299591468	0.0388301843	0.0205919661	-0.0334071965	0.025672406	-0.0333449067	0.0378703986	-0.0179358058	0.0531581452	-0.0119382102	0.040954593	-0.0742570007	0.0634175683	-0.037334459	0.000635228	-0.0226304765	0.006869975	-0.0239029942	0.067120939	-0.0021946531	0.0422581863	-0.0572513262	0.0352710982	-0.0024008908	-0.0030125385	-0.0669709529	0.043492796	-0.0100799273	-0.0334390004	0.0190274331	-0.0209052225	-0.0011106253	-0.0519794928	-0.0669681446	0.0904208329	-0.0454457066	-0.0087504405	-0.0189033258	0.0140386168	-0.024383352	0.0364496695	-0.0576110905	0.0679356519	-0.0034568831	0.0482739433	-0.0365875536	0.0069957017	-0.0585610557	0.0478137679	-0.0473794717	0.0616342816	-0.0828263433	0.0798844162	-0.0303478437	0.0168225622	-0.0267823602	0.0171175254	-0.0132677792	0.0171943115	-0.0608287445	0.0404639974	-0.0567486695	0.1028321738	-0.0388330941	0.0159851672	-0.0020954618	0.039322247	-0.0128849359	-0.0344390064	-0.0675437889	0.1168483585	-0.0618801953	0.0067099612	-0.0073875916	0.0135961352	-0.0077828358	0.0385472749	-0.023171805	0.0363282659	0.0489701238	0.0489698633	0.048969429	0.048968821	0.0489680393	0.0489670838	0.0489659547	0.0489646519	0.0489631754	0.0489615251	0.0489597013	0.0489577037	0.0489555324	0.0489531875	0.0489506689	0.0489479767	0.0489451109	0.0489420714	0.0489388583	0.0489354716	0.0489319113	0.0489281774	0.04892427	0.048920189	0.0489159345	0.022132	n/a	n/a	0.000489825424	0.0457434	n/a	0.0020924586435599	n/a	-0.000296043	n/a	n/a	8.764145784900002e-08	-0.00378761	n/a	1.43459895121e-05	n/a	0.000103115	n/a	1.0632703225000002e-08	n/a	0.00141535	n/a	2.0032156225e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46241.13015755529	-219.35151379972376	2138242118.2479696	48115.086606230405	74136.93888575026	14.87442717749218	5496285707.349469	221.248583858518	45406.18313424956	-645.997683145164	2061721466.821009	417313.0066289197	49592.02118226684	33731.38639049899	1.408498	35.244907	0.304563343	0.133591	-0.177926494	0.2695545226	0.2143172421	-0.0500093368	-0.0170777842	-0.0479073896	0.0095430135	-0.0129010474	-0.0470172674	-0.0844246176	-0.0213788157	-0.0121803789	-0.0340117369	0.0324295185	0.0377390043	-0.0090269207	0.0354141693	0.0430784725	-0.0031324096	0.0031149394	-0.0362932096	-0.0472217707	0.0136588428	0.1614009913	-0.0412830499	0.0537323917	0.1889982543	0.1645778023	-0.1862397807	-0.0404450881	-0.0109597752	0.0965256469	0.0151011776	-0.0299858387	0.0010398271	0.0878261266	-0.0461501915	-0.0977266402	-0.0024544196	-0.0329547121	-0.0014660642	0.0784420612	-0.0432191962	0.0514417211	0.0328739647	-6.37909e-05	0.008473429	-0.0548352505	-0.0263410181	0.0491288491	0.0292261107	-0.0577713812	0.0488886492	-0.0428473736	0.0293685322	0.0431905242	-0.0116011929	-0.060903129	-0.0128401984	0.1204343583	0.0292619509	0.0018532247	0.0578576555	0.0192549556	0.0062782155	0.0084100177	0.0505248407	-0.0238042817	-0.0161080885	-0.0894129757	-0.0169700515	-0.0565214175	0.0526584272	-0.0126084861	-0.0354464688	0.0375308671	-0.0037761381	0.0360112407	0.0190868387	-0.0332727899	-0.0111911094	-0.0310419647	0.0898223749	0.0357143371	0.0290726318	0.0219521847	-0.0142074208	0.0662245497	-0.0146533835	-0.0294537249	0.0184145881	0.0106080604	0.0287817334	-0.1076814867	0.0225479838	-0.0537425984	0.0032692722	-0.0093446338	-0.0549506991	-0.0126717106	-0.0550577247	0.0431405312	-0.053445781	-0.0211130686	-0.0096239604	-0.1429270414	0.0106387451	-0.0452475367	0.0919916041	-0.1922892014	-0.0466140939	-0.1632457836	-0.0785652172	-0.0579665471	-0.0671354951	0.033432572	0.1284785122	-0.0493635596	-0.0410208515	0.1082554866	-0.0157310789	0.1290493367	-0.0816076373	-0.0518453072	-0.0862212819	0.004191772	0.0251934282	-0.0601324188	0.0023778642	-0.0121237298	0.0281001864	0.0623644537	-0.0096115905	0.0255440486	0.0312550975	-0.0366703763	-0.0319122748	-0.0309873497	-0.0039912681	0.0385201783	0.0390934813	-0.0282588837	-0.0961309018	-0.0118872068	0.0344021347	-0.0780435476	0.0270689923	0.0410414455	-0.006372136	0.0677366735	-0.0638076204	0.0484578072	-0.0449410503	-0.0462775207	0.0614677768	-0.0348282689	-0.0842388995	0.0026753236	0.0164865865	-0.0068375328	0.0206184324	0.0031621474	-0.0336229818	-0.0421977807	0.001902692	-0.0362187062	0.0627994445	-0.0273458961	-0.0045816808	0.0658064241	0.009875828	0.0011284861	0.0560356122	0.015332703	0.001039357	-0.0304186982	-0.0046327743	-0.0456245843	-0.053862565	-0.0010341682	0.0292161558	0.0592285521	-0.0948891469	0.0160997234	0.0071583344	0.1378060637	-0.0764260263	0.0067916247	0.0182861276	0.0490297172	-0.0495890078	-0.0001157023	-0.0868128889	0.1076001269	-0.0890026967	-0.1482245453	-0.0321685819	0.0592805138	-0.0881723789	0.0806386083	0.0297844819	0.0421099237	0.048969429	0.0489670838	0.0489631754	0.0489577037	0.0489506689	0.0489420714	0.0489319113	0.048920189	0.0489069049	0.0488920593	0.0488756528	0.0488576859	0.0488381591	0.0488170731	0.0487944286	0.0487702262	0.0487444668	0.0487171511	0.0486882801	0.0486578547	0.0486258757	0.0485923444	0.0485572616	0.0485206286	0.0484824465	-0.0360793	-0.0582113	0.00338855544769	0.00130171588849	-0.02727	-0.0730133999999999	0.0007436528999999	0.0053309565795599	0.0645399	0.064835943	0.0042036995046992	0.0041653986920099	-0.00348135	0.00030626	1.21197978225e-05	9.379518760000005e-08	-0.000539847	-0.000642962	2.91434783409e-07	4.1340013344400005e-07	0.000194518	-0.0012208319999999	3.7837252324e-08	1.4904307722239995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46507.06157640993	265.9314188546341	2162906776.471985	70719.51953403885	74245.49380407413	108.55491832386178	5512393350.21081	11784.170292300303	45618.56779765307	212.3846634035144	2081053727.9090695	45107.24524902412	49757.53662532496	37499.64185649256	1.176825	29.447752	0.113269	0.0639301	-0.102335237	0.2761484314	0.1520970822	0.0132623705	-0.0410583733	0.0260821098	0.0422710287	-0.0403383902	-0.0320118335	-0.0147312492	-0.0482630796	-0.0557621103	-0.0124377195	-0.0190187049	0.0010667679	-0.0035919315	0.0539119065	0.0299373708	-0.0416129952	0.0779429472	-0.023254828	-0.0294888782	-0.0663063121	0.1281812754	-0.0848925111	0.0522946138	0.1383968871	0.0949196606	-0.0983620164	-0.0210114747	-0.0851622969	0.015510022	0.0080600359	0.0084474014	0.0742333942	-0.0077415987	-0.0186321963	0.0136490192	0.066275901	0.0455796311	0.0391559157	0.0063291578	0.0226433746	0.031216603	0.0720718588	-0.0132587372	0.0884791388	-0.0380568654	-0.0451368079	0.0024448846	-0.0348057848	0.0402496931	-2.25253e-05	0.0368047919	-0.0470106437	0.0564912008	0.0757975959	0.0384116637	0.0035203083	0.0446920415	0.0410640209	0.0302257079	0.0034073135	-0.0741440561	-0.0235006742	-0.0663715363	-0.0571347491	-0.0448671454	-0.1250424626	-0.0275391505	-0.0405625147	0.019394715	0.0478608243	-0.0388823313	-0.0030381391	0.0470632053	-0.0071843895	-0.1516165645	0.003857577	0.0366782112	-0.004167007	-0.0381512403	0.0151163864	0.0538580827	-0.0365826213	-0.0168388813	0.0105260631	-0.0062075092	0.0572448044	0.0373684077	0.08482571	0.0490865787	0.0092128788	3.29886e-05	0.0548545634	-0.0040984048	-0.0277411226	0.0737604189	0.0295414713	0.0234784326	-0.0321156845	0.0154152091	-0.0276644343	-0.0448303987	0.0480758265	-0.1236131571	0.0582178053	0.0054054586	0.06733555	-0.0968469415	-0.0266716458	-0.1000111578	-0.1054713879	-0.0943876355	0.0031614261	0.0005744029	0.0320375506	-0.0920131252	-0.1004019769	0.0219033988	0.0372738201	0.0738373578	-0.0457375543	0.0533568876	0.0247889534	-0.0223685103	-0.0072036627	-0.0507336699	0.0632450057	0.0292425604	-0.0487890325	0.0466176814	-0.0434125889	0.0339356536	0.0272580694	0.039804771	-0.0652553168	0.0645685533	-0.0270627385	-0.0516485315	-0.061082078	0.0492419753	0.0115802889	0.0165321368	-0.0015021963	0.0585393855	-0.072022012	0.0331651245	0.0242275315	0.0618524931	0.0523787754	0.0975446344	0.0004944845	0.0212295136	0.0020546788	0.0294203519	-0.0327275032	0.0531084139	-0.0308324837	-0.0312656193	0.0547007454	0.1033053454	0.070803895	0.1073881299	0.0587472655	-0.0745768355	0.0442303298	0.0160047469	-0.0063092898	0.0264214564	0.0021373178	-0.0591283016	0.0441017546	-0.00643259	-0.0714699598	0.0459391868	0.1025023225	0.0337884411	-0.06821009	0.0075739281	0.0352294699	0.0550003114	-0.0455780354	0.0514335662	0.0513761029	0.1130081287	-0.0716049112	-0.0570853238	-0.007696286	0.0176318328	-0.0598446984	-0.0171130816	-0.1382424459	0.159933055	-0.1029869865	-0.1434341116	0.0095015203	0.040206367	-0.0894003437	0.0769395751	-0.0072384063	0.0364062914	0.0489680393	0.0489615251	0.0489506689	0.0489354716	0.0489159345	0.0488920593	0.0488638482	0.0488313037	0.0487944286	0.0487532262	0.0487077002	0.0486578547	0.0486036939	0.0485452228	0.0484824465	0.0484153707	0.0483440011	0.0482683442	0.0481884067	0.0481041957	0.0480157186	0.0479229833	0.047825998	0.0477247713	0.0476193122	-0.0333757	0.0027036	7.309452960000002e-06	0.00111393735049	-0.0205721	0.0066979	0.00042321129841	4.486186441e-05	0.0543314	-0.0102084999999999	0.0001042134722499	0.00295190102596	-0.00461167	-0.00113032	2.12675001889e-05	1.2776233024000004e-06	-0.000274971	0.000264876	7.5609050841e-08	7.0159295376e-08	0.000672502	0.000477984	4.522589400039999e-07	2.2846870425600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46744.68388640633	237.6223099964045	2185065471.640056	56464.36220802736	74595.55927451898	350.0654704448534	5564497463.478274	122545.83359777654	45898.85240557911	280.28460792604164	2106704652.149136	78559.46144025489	50005.429219951664	39060.72983004662	1.190352	29.786228	0.1151618599999999	0.0586757	-0.0798677838	0.2579954641	0.1059904733	-0.0065300712	-0.0535734698	0.0784290755	-0.0027154234	-0.0068363829	-0.0479276186	-0.0119608135	0.0161931053	-0.0571100942	0.0102532403	-0.0173265717	0.0521902378	-0.0420638492	0.0274141542	0.0634179001	0.0162458053	0.0310038928	-0.0098582423	-0.0106249832	-0.1221564152	0.0487323701	-0.0473326143	0.1116678827	0.0778417325	0.0327121419	-0.0705875686	-0.0602388422	0.0143884206	-0.0332521776	-0.0039290123	0.0238673739	-0.0596200663	0.0685411024	0.0157002968	-0.0250742729	0.0041843223	0.0416213304	0.0410364	-0.0754276331	-0.0090000139	0.0060461654	-0.0685927028	0.0718714169	0.0503671278	-0.0047803532	-0.0464972552	-0.0219199604	-0.0103988784	0.0584497947	-0.0393883028	0.0348049614	0.0281091747	-0.0310274446	-0.0532986187	0.0775335106	0.0068920262	0.0902894443	0.0538211821	0.0325669247	-0.0170461055	0.0550570376	0.0074483833	-0.0848513674	-0.1077996998	0.0422797153	-0.0668754905	0.054637674	0.0361339221	-0.0075489611	-0.0125126475	-0.0253873233	-0.0179128532	-0.0261806647	-0.0355461291	-0.0754624808	0.0616162492	0.0001715105	0.0332858596	0.040777497	0.0322668242	-0.0268805553	0.010909532	0.0092728374	0.0193899624	0.0577081948	0.0422286948	0.0264177705	-0.0793849154	-0.0182354268	0.0374576306	0.1108324836	0.0216014503	0.0192857451	0.0022669827	0.0554982773	0.041835606	-0.0227942139	0.0239949996	-0.0232826478	0.0116356476	-0.0461064332	0.1051416339	-0.0791873027	0.0158624599	0.0834363793	0.0698946538	-0.0694091189	-0.051016678	-0.0407495649	-0.0040420623	-0.0743585317	-0.0449580742	-0.0319628604	0.0573037817	0.0542145325	0.0105394777	0.025684643	-0.0062618415	0.0221296868	-0.0541337949	-0.0397004533	0.0936750782	-0.0535671247	0.0077565115	0.0551742516	0.0019668662	-0.0011338453	-0.0427939098	0.0407397981	0.0086879573	0.0480369564	0.0043889233	0.0245567706	-0.119856853	-0.0273862608	-0.0662223741	-0.0427056439	-0.0722327784	-0.0557608841	0.0282265622	0.0949021898	-0.0040393974	0.0125801904	-0.0025217106	0.083819117	-0.0197157655	0.0022250478	0.1173521865	0.0158640855	0.0483282008	-0.0159464835	-0.023175505	0.0546778164	0.045959562	0.0282022244	0.0090292199	0.0037017663	0.0921514278	0.0374662508	0.0121672602	0.0023477118	-0.0026157226	0.0598344652	0.021765636	0.0935943493	0.0293208171	0.0048024096	-0.0173335326	0.0269164815	0.0389719184	-0.0608816881	-0.0414787381	-0.0425136135	0.0077865296	-0.034891692	-0.0707908721	0.0034331567	0.0383247724	0.0812465469	0.0298640347	0.0826985678	0.0330267599	0.0894714838	-0.0950939746	-0.0365486327	0.003454243	0.0200408035	-0.0319266734	-0.0214295865	-0.1068125228	0.1263714473	-0.1082084423	-0.1416370571	-0.0205536274	0.038692248	-0.0772589881	0.0322840799	0.0016063775	-0.0331339313	0.0489659547	0.0489531875	0.0489319113	0.0489021298	0.0488638482	0.0488170731	0.0487618127	0.0486980765	0.0486258757	0.0485452228	0.0484561318	0.0483586182	0.048252699	0.0481383925	0.0480157186	0.0478846987	0.0477453555	0.0475977133	0.0474417976	0.0472776357	0.047105256	0.0469246886	0.0467359647	0.0465391172	0.0463341804	-0.0627587	-0.029383	0.0008633606889999	0.00393865442569	-0.0524706	-0.0318984999999999	0.00275316386436	0.0010175143022499	0.0439217	-0.0104097	0.00010836185409	0.00192911573089	-0.00447874	0.0001329299999999	2.00591119876e-05	1.767038489999996e-08	-0.000356126	-8.115500000000002e-05	1.26825727876e-07	6.586134025000003e-09	1.71738e-05	-0.0006553281999999	2.9493940644000006e-10	4.294550497152399e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46781.71840411625	37.03451770991524	2188529176.8420286	1371.555502006025	74454.52936991541	-141.02990460356523	5543476943.695597	19889.433992490707	46267.07445346243	368.22204788331874	2140642178.482236	135587.47654738507	50359.04355477212	43352.31759738061	1.515599	37.924911	0.2839209	0.130264	-0.0146270154	0.0810134469	-0.0288597655	0.0354275068	-0.0505021092	0.0580008558	-0.0831237003	-0.0129261861	0.0428708699	0.0597143516	0.0324996614	0.0022915848	-0.0705181773	-0.0406285113	-0.0050390255	-0.0649049421	0.0912394688	0.0439631138	0.0354427115	0.0043152721	-0.035113481	-0.042817552	-0.0913815562	-0.070742088	0.0629956563	-0.0383666241	0.0302899513	0.0010535839	-0.0275446875	-0.0212509807	-0.0624531994	0.0660702974	0.0085180418	-0.0008720656	0.0023072422	-0.1394086064	0.0015530254	0.0331128703	0.1021638275	-0.0378213351	-0.0086763496	-0.1545855693	-0.0227718958	0.0204476353	-0.0806883663	0.0001641164	0.0002358913	-0.0476047402	-0.0172595682	-0.0260116022	0.0452751144	-0.09977546	0.0084183251	-0.0527080404	0.0425461704	-0.0175063733	-0.0394413845	0.0315632692	0.0413746656	-0.0797884576	0.0213662596	0.0034065123	-0.0211572655	0.0841279667	-0.0219198521	-0.017900847	-0.0219759819	0.0344381122	-0.0197265171	0.0035983575	0.036629644	-0.0126146051	0.0130411854	-0.017876907	0.02586703	0.0630316501	0.0367382333	0.0483824685	-0.0590501179	-0.0342838341	-0.0505621049	-0.018807606	-0.0424143107	0.0270100055	-0.0301216182	-0.0553376727	0.0187316238	0.0477399602	-0.0715398481	0.088122397	0.0398628068	0.037710021	-0.0501507376	-0.0215419186	0.0233480152	0.0247811356	0.0210812934	-0.0764453532	0.0323468228	0.0602411598	0.019468035	-0.0713134228	-0.0041303761	0.0444871837	0.1086253081	0.0726878524	-0.0368225023	-0.0008563226	0.0276206963	0.0221968076	0.0022242763	-0.1093661818	-0.0622976761	0.0139856085	-0.0114253681	0.0412569875	-0.0817786341	0.0079315739	-0.0164008063	-0.0012235271	0.0459071618	0.0381778101	0.1312027474	0.0250061769	0.1986117908	-0.0518142087	0.0571519528	-0.0146601897	-0.0761779642	-0.0391794523	-0.0325014125	-0.0052581144	0.0195065966	-0.0186216366	0.0607928484	-0.0472251488	0.0591019172	-0.0662076367	-0.0248313531	0.0223382078	0.0099871252	0.0014824876	0.0077907472	0.0269219977	0.0134473503	-0.013108201	0.0191646483	0.0039083747	0.0846667914	-0.0419683466	0.0079558302	0.00139203	0.0812527307	-0.0268355343	0.0094434763	-0.0671323836	0.0063475755	0.0150518785	-0.0540395168	0.0038742835	0.0192023853	-0.0234067879	0.0149281677	-0.0208747491	0.0556613713	-0.0427221809	-0.0124458361	-0.0344110505	-0.0654067343	-0.0261230283	-0.0396395267	-0.0059372715	-0.0580542893	-0.0471808316	0.0011382351	0.0314878019	0.0442141786	-0.0939540432	-0.0526401083	0.0311249543	-0.0212270034	0.0251275584	0.095350128	0.0163043098	-0.0883613157	0.0705550878	-0.0049034603	-0.0294307561	0.0162104973	-0.0484101259	-0.0185691555	-0.0335660715	-0.0557500615	0.0879636002	-0.0922484899	-0.0205884173	0.0074911681	-0.0431732828	-0.0844522239	-0.0244628277	-0.0132114167	0.0334387996	0.0489631754	0.0489420714	0.0489069049	0.0488576859	0.0487944286	0.0487171511	0.0486258757	0.0485206286	0.04840144	0.0482683442	0.0481213794	0.0479605879	0.0477860158	0.0475977133	0.0473957345	0.0471801374	0.046950984	0.0467083402	0.0464522756	0.0461828639	0.0459001824	0.0456043123	0.0452953387	0.0449733504	0.0446384398	-0.0161163	0.0466424	0.00217551347776	0.00025973512569	-0.107544	-0.0550734	0.011565711936	0.00303307938756	-0.0084919899999999	-0.0524136899999999	0.002747194899416	7.211389416009832e-05	-0.00321824	0.0012605	1.0357068697599998e-05	1.5888602500000008e-06	-0.00101256	-0.000656434	1.0252777536e-06	4.30905596356e-07	0.000696068	0.0006788941999999	4.84510660624e-07	4.6089733479364e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
